rew_mean_NSN,retstd_NSN,eplen,ups,advstd_NSN,vpredstd_NSN,eprew_recent,retstd_IDN,advstd_IDN,loss,retmean_IDN,n_updates,rew_mean_IDN,vfn_loss,vpredstd_IDN,retmean_NSN,vpredmean_IDN,idn_pg_loss,epcount,best_ext_ret,tcount,ext_reward,eprew,vpredmean_NSN,total_secs,tps,metric,ext_reward_std,advmean_NSN,advmean_IDN
0.15625,0.30435595,5.68,19.611281514176703,8.684679e-05,0.30437112,0.8333333333333334,0.001008837,0.0010192859,-3.466472170051251e-06,-0.043891475,1167,-0.00011232293,1.4517716569647139e-06,0.00027078378,16.627865,-0.046266537,-3.466472170051251e-06,107516.0,1.0,628557.0,0.15625,0.84,16.628036,60.430017948150635,10040.976135258472,0.0001123229358199751,0.3630921840667725,-0.00016889418,0.0023750686
0.15625,0.30435523,5.68,20.200078983615715,8.430959e-05,0.30437034,0.8333333333333334,0.0009369038,0.0009475514,-3.7151610854375787e-06,-0.041364744,1168,-0.000110554,1.255369641720942e-06,0.00025361896,16.627842,-0.04357281,-3.7151610854375787e-06,107612.0,1.0,629101.0,0.15625,0.84,16.62801,60.479522705078125,10342.440439611246,0.0001105540025794956,0.3630921840667725,-0.00016635077,0.0022080638
0.15625,0.30435562,5.68,20.081507583882335,8.4211126e-05,0.30436364,0.8333333333333334,0.0008702718,0.0008810922,-3.078140233962138e-06,-0.039010487,1169,-0.00010880741,1.0862765028226322e-06,0.00023798512,16.627813,-0.04106308,-3.078140233962138e-06,107708.0,1.0,629645.0,0.15625,0.84,16.627977,60.529319763183594,10281.731882947755,0.0001088074162301685,0.3630921840667725,-0.00016372642,0.002052593
0.15625,0.30435535,5.68,20.02274235357581,8.210054e-05,0.30436906,0.8333333333333334,0.0008080575,0.0008186481,-3.483264019147562e-06,-0.036814533,1170,-0.00010710177,9.401330274272369e-07,0.00022315445,16.627766,-0.038723484,-3.483264019147562e-06,107804.0,1.0,630189.0,0.15625,0.84,16.627934,60.57926297187805,10251.644085030815,0.0001071017735133258,0.3630921840667725,-0.00016966839,0.0019089482
0.15625,0.3043555,5.68,19.895378952461364,8.316776e-05,0.30436477,0.8333333333333334,0.0007505214,0.0007608707,-3.4941270996569074e-06,-0.034768797,1171,-0.00010548177,8.106008735353498e-07,0.00020951687,16.627716,-0.036543176,-3.4941270996569074e-06,107900.0,1.0,630733.0,0.15625,0.84,16.627884,60.629525899887085,10186.434023660218,0.00010548176639228282,0.3630921840667725,-0.00016564649,0.0017743729
0.15625,0.3043553,5.68,20.02694895264834,7.65559e-05,0.30436668,0.8333333333333334,0.0006972857,0.00070750044,-3.409180711362765e-06,-0.032862645,1172,-0.000103843144,6.992474652633973e-07,0.00019736185,16.627663,-0.03451263,-3.409180711362765e-06,107996.0,1.0,631277.0,0.15625,0.84,16.627823,60.67945861816406,10253.79786375595,0.00010384313948937537,0.3630921840667725,-0.00015777859,0.0016499871
0.15625,0.30435523,5.68,20.12467372946415,7.5959055e-05,0.30436662,0.8333333333333334,0.0006480698,0.0006581661,-3.0639743992359747e-06,-0.031084355,1173,-0.00010226408,6.073418390428742e-07,0.00018628316,16.627598,-0.032617785,-3.0639743992359747e-06,108092.0,1.0,631821.0,0.15625,0.84,16.627758,60.729148864746094,10303.832949485644,0.00010226407842613601,0.3630921840667725,-0.00015812981,0.001533431
0.15625,0.30435535,5.68,20.032879434114562,7.509248e-05,0.30436447,0.8333333333333334,0.000602272,0.00061194476,-3.6342293393922843e-06,-0.029425483,1174,-0.00010074834,5.241987146575866e-07,0.0001756731,16.62753,-0.030850288,-3.6342293393922843e-06,108188.0,1.0,632365.0,0.15625,0.84,16.627686,60.77906680107117,10256.834270266656,0.00010074834123467251,0.3630921840667725,-0.00015470457,0.0014248039
0.15625,0.3043551,5.68,20.05778749085414,7.0015005e-05,0.30436194,0.8333333333333334,0.0005596963,0.00056906353,-3.5493081706281654e-06,-0.027883321,1175,-9.929591e-05,4.5253398776405146e-07,0.00016626716,16.62746,-0.029208247,-3.5493081706281654e-06,108284.0,1.0,632909.0,0.15625,0.84,16.627605,60.828922748565674,10269.58719531732,9.929590184280337e-05,0.3630921840667725,-0.00014526155,0.001324926
0.15625,0.30435514,5.68,20.00793771943215,6.9554706e-05,0.30436417,0.8333333333333334,0.0005203982,0.0005293731,-3.4811395342639745e-06,-0.026443886,1176,-9.784718e-05,3.9263656859134244e-07,0.00015747898,16.627382,-0.027675662,-3.4811395342639745e-06,108380.0,1.0,633453.0,0.15625,0.84,16.62753,60.87890291213989,10244.06411234926,9.78471737956473e-05,0.3630921840667725,-0.00014644917,0.0012317756
0.15625,0.30435523,5.68,20.10942878786426,6.445129e-05,0.3043609,0.8333333333333334,0.00048395814,0.00049254776,-3.5020126271470033e-06,-0.025100641,1177,-9.645059e-05,3.392758074483026e-07,0.00014953017,16.627312,-0.026245464,-3.5020126271470033e-06,108476.0,1.0,633997.0,0.15625,0.84,16.627445,60.92863082885742,10296.027539386501,9.645058465442466e-05,0.3630921840667725,-0.00013347334,0.0011448222
0.15625,0.3043551,5.68,20.1947297212713,6.3535415e-05,0.30436218,0.8333333333333334,0.00045016172,0.00045819266,-3.4959890816334965e-06,-0.023849353,1178,-9.5080046e-05,2.9446048029531835e-07,0.00014179938,16.62723,-0.024914265,-3.4959890816334965e-06,108572.0,1.0,634541.0,0.15625,0.84,16.627363,60.97814869880676,10339.701617290906,9.508004526045019e-05,0.3630921840667725,-0.00013480545,0.0010649113
0.15625,0.30435556,5.68,20.186856873333525,6.0027774e-05,0.30436125,0.8333333333333334,0.00041878578,0.00042627612,-3.27216014284204e-06,-0.022681732,1179,-9.375048e-05,2.553255994778662e-07,0.00013500625,16.627151,-0.023672327,-3.27216014284204e-06,108668.0,1.0,635085.0,0.15625,0.84,16.627275,61.02768588066101,10335.670719146765,9.375047739013098e-05,0.3630921840667725,-0.00012714454,0.0009905959
0.15625,0.30435482,5.68,20.111839423828453,5.777574e-05,0.30436292,0.8333333333333334,0.00038974502,0.00039659292,-3.4515408439501558e-06,-0.021592207,1180,-9.244324e-05,2.209847297744242e-07,0.00012850016,16.627066,-0.0225138,-3.4515408439501558e-06,108764.0,1.0,635629.0,0.15625,0.84,16.627192,61.07740783691406,10297.261785000168,9.244324064638931e-05,0.3630921840667725,-0.00012406119,0.0009215921
0.15625,0.3043551,5.68,20.206112460014644,5.667461e-05,0.30435786,0.8333333333333334,0.00036286763,0.00036912315,-3.6191830001067746e-06,-0.020577293,1181,-9.118071e-05,1.9139855330270925e-07,0.00012266074,16.626984,-0.021435037,-3.6191830001067746e-06,108860.0,1.0,636173.0,0.15625,0.84,16.627102,61.12689781188965,10345.529579527498,9.118070435458019e-05,0.3630921840667725,-0.000117961434,0.0008577461
0.15625,0.30435482,5.68,20.219944657095752,5.1581756e-05,0.3043622,0.8333333333333334,0.00033792632,0.0003436587,-3.3211981834330565e-06,-0.019628324,1182,-8.99554e-05,1.6624423319437181e-07,0.000117479176,16.6269,-0.020426717,-3.3211981834330565e-06,108956.0,1.0,636717.0,0.15625,0.84,16.627014,61.176353931427,10352.611664433025,8.995539731889342e-05,0.3630921840667725,-0.00011469685,0.00079839304
0.15625,0.30435488,5.68,20.234771953184552,5.182329e-05,0.3043589,0.8333333333333334,0.00031506483,0.0003200898,-3.236039068118309e-06,-0.018743059,1183,-8.8737535e-05,1.441510049104977e-07,0.0001124934,16.626818,-0.019486051,-3.236039068118309e-06,109052.0,1.0,637261.0,0.15625,0.84,16.626926,61.22577381134033,10360.20324003049,8.873753419417578e-05,0.3630921840667725,-0.00010840285,0.0007429921
0.15625,0.30435458,5.68,20.29056852045358,4.620124e-05,0.3043603,0.8333333333333334,0.00029380756,0.00029827014,-3.2622702785071547e-06,-0.017916497,1184,-8.752338e-05,1.2535347160280708e-07,0.00010820601,16.626734,-0.01860889,-3.2622702785071547e-06,109148.0,1.0,637805.0,0.15625,0.84,16.626835,61.275057792663574,10388.771082472233,8.752338423316058e-05,0.3630921840667725,-0.00010273791,0.000692392
0.15625,0.30435473,5.68,17.79132131495228,4.6521323e-05,0.3043584,0.8333333333333334,0.00027401748,0.00027777275,-3.3583391427780603e-06,-0.01714486,1185,-8.643215e-05,1.085059257259028e-07,0.000103916456,16.626654,-0.017789252,-3.3583391427780603e-06,109244.0,1.0,638349.0,0.15625,0.84,16.62675,61.33126497268677,9109.156513255568,8.643214641779196e-05,0.3630921840667725,-9.634278e-05,0.0006443928
0.15625,0.30435446,5.68,16.43928995567122,4.073925e-05,0.30436033,0.8333333333333334,0.00025574144,0.0002589232,-3.3749492066201315e-06,-0.016423602,1186,-8.529994e-05,9.468907672764242e-08,0.00010030464,16.62657,-0.017024435,-3.3749492066201315e-06,109340.0,1.0,638893.0,0.15625,0.84,16.626663,61.39209485054016,8416.916457303665,8.529993707876807e-05,0.3630921840667725,-9.172276e-05,0.00060083414
0.15625,0.30435467,5.68,18.269545559480616,4.191085e-05,0.30435663,0.8333333333333334,0.00023906124,0.00024144945,-3.496639332449435e-06,-0.01574892,1187,-8.418633e-05,8.224781626135305e-08,9.653113e-05,16.626493,-0.016308881,-3.496639332449435e-06,109436.0,1.0,639437.0,0.15625,0.84,16.62658,61.44683074951172,9354.007326454075,8.418633054437427e-05,0.3630921840667725,-8.551667e-05,0.0005599613
0.15625,0.3043546,5.68,18.74130473637176,3.5154673e-05,0.30435687,0.8333333333333334,0.00022346296,0.00022521081,-3.004695183032261e-06,-0.015119158,1188,-8.311741e-05,7.131486645661765e-08,9.339426e-05,16.626421,-0.0156417,-3.004695183032261e-06,109532.0,1.0,639981.0,0.15625,0.84,16.6265,61.50018882751465,9595.54802502234,8.311741233531694e-05,0.3630921840667725,-7.7898e-05,0.0005225419
0.15625,0.30435446,5.68,18.8260133846216,3.5445257e-05,0.3043576,0.8333333333333334,0.00020927202,0.0002103141,-3.225801075738225e-06,-0.014529194,1189,-8.202988e-05,6.232709814923963e-08,9.043425e-05,16.626347,-0.015016679,-3.225801075738225e-06,109628.0,1.0,640525.0,0.15625,0.84,16.626423,61.55330681800842,9638.91885292626,8.202988162035278e-05,0.3630921840667725,-7.665578e-05,0.00048748462
0.15625,0.30435467,5.68,18.757480758652456,3.452047e-05,0.3043559,0.8333333333333334,0.00019605794,0.00019643366,-3.399117531443954e-06,-0.013977068,1190,-8.100193e-05,5.435937078246412e-08,8.779288e-05,16.62627,-0.014432035,-3.399117531443954e-06,109724.0,1.0,641069.0,0.15625,0.84,16.626347,61.606618881225586,9603.830148430057,8.100192947798253e-05,0.3630921840667725,-7.480189e-05,0.0004549687
0.15625,0.30435407,5.68,18.88356429581206,2.9588782e-05,0.30435798,0.8333333333333334,0.00018386381,0.00018354067,-3.548769673975081e-06,-0.013460316,1191,-8.0000056e-05,4.734204332261053e-08,8.535025e-05,16.626204,-0.013885099,-3.548769673975081e-06,109820.0,1.0,641613.0,0.15625,0.84,16.62627,61.65957498550415,9668.384919455775,8.000005254871212e-05,0.3630921840667725,-6.698705e-05,0.00042478347
0.15625,0.30435443,5.68,18.700027642290923,3.0425324e-05,0.30435613,0.8333333333333334,0.00017251525,0.00017138294,-3.3806362769912574e-06,-0.0129762,1192,-7.902796e-05,4.1374072464369263e-08,8.266382e-05,16.626137,-0.013373159,-3.3806362769912574e-06,109916.0,1.0,642157.0,0.15625,0.84,16.626202,61.713050842285156,9574.414152852953,7.902796035826516e-05,0.3630921840667725,-6.37608e-05,0.00039695902
0.15625,0.30435428,5.68,18.667568674226914,2.6228769e-05,0.30435607,0.8333333333333334,0.0001622824,0.00016046748,-3.3793739741365663e-06,-0.012522533,1193,-7.8000005e-05,3.619114030684045e-08,8.0605154e-05,16.626074,-0.012894012,-3.3793739741365663e-06,110012.0,1.0,642701.0,0.15625,0.84,16.62613,61.76661968231201,9557.79516120418,7.800000154626711e-05,0.3630921840667725,-5.7888916e-05,0.00037147885
0.15625,0.30435413,5.68,18.696443297360666,2.4419882e-05,0.3043567,0.8333333333333334,0.00015266541,0.00015010404,-3.2884808926323013e-06,-0.012096799,1194,-7.708378e-05,3.1595060493809037e-08,7.854175e-05,16.62601,-0.01244425,-3.2884808926323013e-06,110108.0,1.0,643245.0,0.15625,0.84,16.626066,61.82010579109192,9572.578968248661,7.708377840269047e-05,0.3630921840667725,-5.3690557e-05,0.00034745078
0.15625,0.3043542,5.68,18.558046104154684,2.491875e-05,0.30435526,0.8333333333333334,0.00014385523,0.00014047629,-3.3347106788518687e-06,-0.01169786,1195,-7.615264e-05,2.7746160628320623e-08,7.663902e-05,16.625954,-0.01202317,-3.3347106788518687e-06,110204.0,1.0,643789.0,0.15625,0.84,16.626005,61.87399077415466,9501.719605327198,7.615264075866435e-05,0.3630921840667725,-5.1996503e-05,0.00032530754
0.15429688,0.3120636,5.66,18.732599685579533,0.07237092,0.30431494,0.8229166666666666,1.4357032,1.4357045,-0.018509226540724445,-0.22011441,1196,-0.025390781,1.04518124217413,7.51944e-05,16.612759,-0.011628028,-0.018509226540724445,110300.0,1.0,644331.0,0.154296875,0.83,16.623333,61.92737364768982,9591.091039016721,0.025390780519349693,0.3612330853939056,-0.010573307,-0.2084864
0.15820312,0.30414736,5.7,18.38429777423229,0.0009956177,0.30369475,0.84375,0.0066120923,0.007485654,-2.826253573098652e-06,-0.18543,1197,-7.9809644e-05,0.001671621079367469,0.0048659705,16.619635,-0.19648392,-2.826253573098652e-06,110396.0,1.0,644877.0,0.158203125,0.85,16.618748,61.981767892837524,9412.760460406933,7.980964013161915e-05,0.3649313449859619,0.0008892821,0.011053918
0.15625,0.30428982,5.68,18.25912672500109,0.0015577188,0.304732,0.8333333333333334,0.009091225,0.010813548,-3.219012417805117e-06,-0.23149878,1198,-8.928015e-05,0.00010307994368001042,0.0076340237,16.614857,-0.24551821,-3.219012417805117e-06,110492.0,1.0,645421.0,0.15625,0.84,16.614855,62.036535024642944,9348.672883200557,8.92801411585727e-05,0.3630921840667725,1.6090198e-06,0.014019406
0.15625,0.30432805,5.68,18.47678455005198,0.0007036645,0.30392364,0.8333333333333334,0.008495111,0.0103332875,-3.031166632659621e-06,-0.20530716,1199,-9.2636314e-05,8.531785927819631e-05,0.0074681034,16.617834,-0.21783465,-3.031166632659621e-06,110588.0,1.0,645965.0,0.15625,0.84,16.616844,62.090656995773315,9460.113689626614,9.263631181966048e-05,0.3630921840667725,0.0009888894,0.012527488
0.15625,0.30431607,5.68,18.77343263941419,0.00093198067,0.3043197,0.8333333333333334,0.007549421,0.009080836,-3.2107184324559057e-06,-0.19351941,1200,-9.259539e-05,6.167871621679902e-05,0.0066652736,16.618069,-0.20561233,-3.2107184324559057e-06,110684.0,1.0,646509.0,0.15625,0.84,16.618044,62.14392375946045,9611.997511380065,9.25953888023893e-05,0.3630921840667725,2.3726454e-05,0.012092948
0.15625,0.30432886,5.68,18.732516022420224,0.00046293274,0.3041581,0.8333333333333334,0.0065925387,0.0078195315,-3.1550503649686173e-06,-0.17994645,1201,-9.149661e-05,4.974790499545634e-05,0.005818621,16.6191,-0.19132048,-3.1550503649686173e-06,110780.0,1.0,647053.0,0.15625,0.84,16.618477,62.197306871414185,9591.048203479155,9.149660642530459e-05,0.3630921840667725,0.000624273,0.011374008
0.15625,0.3043333,5.68,18.431154038828296,0.00045629233,0.30429485,0.8333333333333334,0.0057544997,0.006717624,-3.1091173771924385e-06,-0.16749494,1202,-9.011474e-05,4.003525176206798e-05,0.0050527235,16.619446,-0.178226,-3.1091173771924385e-06,110876.0,1.0,647597.0,0.15625,0.84,16.61922,62.25156283378601,9436.750867880088,9.011474442862284e-05,0.3630921840667725,0.0002242571,0.010731017
0.15625,0.30433527,5.68,18.204997547668547,0.00030016538,0.30427316,0.8333333333333334,0.0050865933,0.0058420547,-3.1164305103927267e-06,-0.15562871,1203,-8.8680725e-05,3.271599340829804e-05,0.004401819,16.62005,-0.16565369,-3.1164305103927267e-06,110972.0,1.0,648141.0,0.15625,0.84,16.619625,62.30649280548096,9320.958744406296,8.868072291079442e-05,0.3630921840667725,0.00042751417,0.010024984
0.15625,0.30434173,5.68,18.714044778383588,0.00027944995,0.30429268,0.8333333333333334,0.0045401226,0.0051380554,-3.241441978236309e-06,-0.14458686,1204,-8.726159e-05,2.6765864883297273e-05,0.0038577449,16.620378,-0.15394516,-3.241441978236309e-06,111068.0,1.0,648685.0,0.15625,0.84,16.620106,62.359928607940674,9581.590926532397,8.726159103389364e-05,0.3630921840667725,0.00027200827,0.009358278
0.15625,0.30434066,5.68,18.597378642498626,0.00023110906,0.3043059,0.8333333333333334,0.0040955693,0.004572531,-3.186278945581262e-06,-0.13431366,1205,-8.594303e-05,2.2198570756396894e-05,0.0034012399,16.620789,-0.14301026,-3.186278945581262e-06,111164.0,1.0,649229.0,0.15625,0.84,16.62047,62.41369962692261,9521.857864959296,8.594303047478509e-05,0.3630921840667725,0.00031953602,0.008696593
0.15625,0.3043451,5.68,18.82592888497895,0.00019305723,0.30431113,0.8333333333333334,0.0037213704,0.0041032876,-3.1544921815437887e-06,-0.12472788,1206,-8.465799e-05,1.8391545495433096e-05,0.0030093913,16.621109,-0.13279712,-3.1544921815437887e-06,111260.0,1.0,649773.0,0.15625,0.84,16.620842,62.46681785583496,9638.875589109222,8.46579926777243e-05,0.3630921840667725,0.00026961396,0.008069229
0.15625,0.30434477,5.68,18.33014596626169,0.0001753803,0.30432755,0.8333333333333334,0.0034017733,0.0037064026,-3.193223903966841e-06,-0.115844704,1207,-8.337667e-05,1.5396150502056116e-05,0.00266921,16.621422,-0.12331597,-3.193223903966841e-06,111356.0,1.0,650317.0,0.15625,0.84,16.621162,62.52137279510498,9385.034734725985,8.337667289500435e-05,0.3630921840667725,0.0002586975,0.0074712783
0.15625,0.30434686,5.68,19.28681657240079,0.00014901577,0.30433005,0.8333333333333334,0.0031212533,0.0033620505,-3.4625377149212835e-06,-0.107573286,1208,-8.2195926e-05,1.3045197912712561e-05,0.0023689533,16.621704,-0.11448339,-3.4625377149212835e-06,111452.0,1.0,650861.0,0.15625,0.84,16.621464,62.5732216835022,9874.850085069205,8.219592443007664e-05,0.3630921840667725,0.00023767768,0.0069100866
0.15625,0.30434725,5.68,19.754913643278684,0.00013650462,0.30433843,0.8333333333333334,0.0028706396,0.003058369,-3.317459591774726e-06,-0.099899635,1209,-8.100027e-05,1.1028280482605624e-05,0.0021024211,16.62196,-0.10628808,-3.317459591774726e-06,111548.0,1.0,651405.0,0.15625,0.84,16.621738,62.623842000961304,10114.515785358686,8.10002675279975e-05,0.3630921840667725,0.00022019244,0.0063884356
0.15625,0.30434838,5.68,20.04781683913677,0.00011738108,0.30434197,0.8333333333333334,0.0026440695,0.0027895335,-3.2413205038519383e-06,-0.09279491,1210,-7.987539e-05,9.31168690006719e-06,0.0018695175,16.622196,-0.0987006,-3.2413205038519383e-06,111644.0,1.0,651949.0,0.15625,0.84,16.62199,62.67372274398804,10264.482221638027,7.987538689728049e-05,0.3630921840667725,0.00020435295,0.0059056743
0.15625,0.30434835,5.68,19.99677710024839,0.00010846368,0.30434567,0.8333333333333334,0.0024371825,0.0025488376,-3.224511241720421e-06,-0.08621326,1211,-7.881382e-05,7.871841470811583e-06,0.0016647305,16.62241,-0.091671854,-3.224511241720421e-06,111740.0,1.0,652493.0,0.15625,0.84,16.62222,62.72373080253601,10238.349875327176,7.881382771302015e-05,0.3630921840667725,0.00018874154,0.0054586036
0.15625,0.30434927,5.68,20.07026476091128,9.530691e-05,0.30434373,0.8333333333333334,0.00224789,0.0023327223,-3.435147903020977e-06,-0.080119655,1212,-7.777833e-05,6.6806854874812424e-06,0.0014846454,16.622612,-0.08516519,-3.435147903020977e-06,111836.0,1.0,653037.0,0.15625,0.84,16.622429,62.773555755615234,10275.975557586575,7.77783328279232e-05,0.3630921840667725,0.00018250913,0.005045555
0.15625,0.30434933,5.68,19.888209242557874,8.942617e-05,0.3043506,0.8333333333333334,0.0020742426,0.0021368514,-3.188285196150005e-06,-0.07446762,1213,-7.6694414e-05,5.655923397777467e-06,0.0013232485,16.622795,-0.07913101,-3.188285196150005e-06,111932.0,1.0,653581.0,0.15625,0.84,16.622631,62.82383680343628,10182.763132189632,7.669441462591446e-05,0.3630921840667725,0.00016098734,0.0046633855
0.15625,0.30434972,5.68,19.938600786267415,7.902947e-05,0.30435318,0.8333333333333334,0.0019144177,0.0019593174,-3.5167638543515817e-06,-0.06923413,1214,-7.5763215e-05,4.793788889401184e-06,0.0011801971,16.622963,-0.07354218,-3.5167638543515817e-06,112028.0,1.0,654125.0,0.15625,0.84,16.62281,62.87399077415466,10208.563602568916,7.576321634890823e-05,0.3630921840667725,0.00015568038,0.0043080365
0.15625,0.30435035,5.68,20.01041954905871,7.163563e-05,0.30435154,0.8333333333333334,0.0017671946,0.0017980929,-3.2438713522727385e-06,-0.064385876,1215,-7.47538e-05,4.079426313789251e-06,0.0010531497,16.623121,-0.06836651,-3.2438713522727385e-06,112124.0,1.0,654669.0,0.15625,0.84,16.622978,62.923964738845825,10245.33480911806,7.47537984959005e-05,0.3630921840667725,0.00014212573,0.0039806487
0.15625,0.30435032,5.68,19.92022986868039,6.506298e-05,0.30435428,0.8333333333333334,0.0016310547,0.0016508115,-3.419339369278504e-06,-0.05989338,1216,-7.379652e-05,3.4597659445504787e-06,0.00093964103,16.623266,-0.063571036,-3.419339369278504e-06,112220.0,1.0,655213.0,0.15625,0.84,16.62313,62.974164962768555,10199.15769276436,7.379651530451763e-05,0.3630921840667725,0.00013103816,0.0036776396
0.15625,0.30435115,5.68,19.995728451563693,6.060253e-05,0.30435547,0.8333333333333334,0.0015054515,0.0015167155,-2.9975348449330524e-06,-0.05573566,1217,-7.2816896e-05,2.9304513494328908e-06,0.00083914463,16.623398,-0.05913368,-2.9975348449330524e-06,112316.0,1.0,655757.0,0.15625,0.84,16.623276,63.0241756439209,10237.81296720061,7.28168961359188e-05,0.3630921840667725,0.00012315453,0.0033980173
0.15625,0.30435076,5.68,19.94647086238218,5.6180324e-05,0.304357,0.8333333333333334,0.0013893205,0.0013941005,-3.387785625367084e-06,-0.051886182,1218,-7.194902e-05,2.4909103141605255e-06,0.000749683,16.623524,-0.05502431,-3.387785625367084e-06,112412.0,1.0,656301.0,0.15625,0.84,16.623405,63.07430982589722,10212.593081539677,7.194901142308178e-05,0.3630921840667725,0.000116584604,0.0031381277
0.15625,0.30435145,5.68,19.875203760567118,4.9868733e-05,0.30435297,0.8333333333333334,0.00128247,0.0012820419,-3.233404375653677e-06,-0.048317388,1219,-7.106995e-05,2.1205915932872204e-06,0.00066878117,16.62364,-0.05121418,-3.233404375653677e-06,112508.0,1.0,656845.0,0.15625,0.84,16.623533,63.12462377548218,10176.104325410364,7.106995811530699e-05,0.3630921840667725,0.00010853264,0.0028967934
0.15625,0.30435157,5.68,19.924298852321957,4.836648e-05,0.30435932,0.8333333333333334,0.0011830091,0.001178996,-3.198912186993738e-06,-0.045014344,1220,-7.0231865e-05,1.8065621105733955e-06,0.0005974383,16.623747,-0.047689386,-3.198912186993738e-06,112604.0,1.0,657389.0,0.15625,0.84,16.623646,63.174813747406006,10201.241012388842,7.023186117294244e-05,0.3630921840667725,9.8449964e-05,0.002675044
0.15625,0.30435127,5.68,20.006792467230163,4.2805197e-05,0.3043568,0.8333333333333334,0.0010910949,0.0010846762,-2.923732002578505e-06,-0.041959614,1221,-6.938261e-05,1.5288198890554365e-06,0.00053442136,16.623848,-0.044430338,-2.923732002578505e-06,112700.0,1.0,657933.0,0.15625,0.84,16.623756,63.224796772003174,10243.477743221843,6.938260958122555e-05,0.3630921840667725,9.301212e-05,0.0024707187
0.15625,0.30435166,5.68,20.05855487487028,3.909228e-05,0.30435622,0.8333333333333334,0.0010060701,0.0009981246,-3.1067347663329622e-06,-0.03913619,1222,-6.857059e-05,1.298512406341009e-06,0.000478512,16.62394,-0.041418307,-3.1067347663329622e-06,112796.0,1.0,658477.0,0.15625,0.84,16.623852,63.27465081214905,10269.980095933583,6.857059088360983e-05,0.3630921840667725,8.718189e-05,0.002282118
0.15625,0.30435187,5.68,19.79061405909387,3.6801837e-05,0.30435595,0.8333333333333334,0.00092781585,0.0009188653,-3.310283659631666e-06,-0.03651893,1223,-6.776975e-05,1.1064826376620354e-06,0.000428304,16.624025,-0.03862564,-3.310283659631666e-06,112892.0,1.0,659021.0,0.15625,0.84,16.623947,63.32517981529236,10132.794398256061,6.776975412018753e-05,0.3630921840667725,7.958873e-05,0.0021067085
0.15429688,0.3140822,5.66,19.618987033884036,0.0730985,0.30371615,0.8229166666666666,1.1386094,1.1386193,-0.018508849044640865,-0.19969521,1224,-0.020144517,0.6598415428154947,0.00038329122,16.612812,-0.036039546,-0.018508849044640865,112988.0,1.0,659563.0,0.154296875,0.83,16.623363,63.37615084648132,10044.921361348626,0.02014451749103803,0.3612330853939056,-0.010553666,-0.16365568
0.15625,0.30402416,5.69,19.92515071044118,0.0012711831,0.30353776,0.8333333333333334,0.007574521,0.009449917,-2.983996334175558e-06,-0.19242556,1225,-8.944179e-05,0.001193370453014116,0.0057779215,16.614605,-0.19882165,-2.983996334175558e-06,113084.0,1.0,660108.0,0.15625,0.84,16.612892,63.42633867263794,10201.677163745884,8.944178322659961e-05,0.3630921840667725,0.0017130657,0.0063960706
0.15820312,0.30449802,5.7,20.16201509397683,0.0023167427,0.30482608,0.84375,0.009732556,0.01324504,-3.665375212832944e-06,-0.2362028,1226,-0.00014174021,0.00013427461878260752,0.009197737,16.612297,-0.24229677,-3.665375212832944e-06,113180.0,1.0,660654.0,0.158203125,0.85,16.613075,63.47593688964844,10322.951728116137,0.000141740201797802,0.3649313449859619,-0.00077883096,0.006093974
0.15429688,0.30426937,5.66,19.575585031410142,0.0007564503,0.30440772,0.8229166666666666,0.009061013,0.012625029,-3.5290916760768315e-06,-0.21895495,1227,-0.00016066866,8.342381928135485e-05,0.008997943,16.609112,-0.22376668,-3.5290916760768315e-06,113276.0,1.0,661196.0,0.154296875,0.83,16.608223,63.5270209312439,10022.699536081993,0.00016066864433620748,0.3612330853939056,0.0008919805,0.0048117475
0.15820312,0.30445012,5.7,19.946945161765896,0.0012999708,0.304548,0.84375,0.00816087,0.010894065,-3.4061570962271547e-06,-0.21394269,1228,-0.00015525121,6.169178868731251e-05,0.0075222,16.613888,-0.22037427,-3.4061570962271547e-06,113372.0,1.0,661742.0,0.158203125,0.85,16.613667,63.57715392112732,10212.835922824139,0.00015525122095520297,0.3649313449859619,0.00022045322,0.0064315805
0.15429688,0.3042869,5.66,20.24004478159322,0.00071460597,0.30451247,0.8229166666666666,0.007446733,0.009438225,-3.420903036991177e-06,-0.20551339,1229,-0.00014529368,5.040011001256062e-05,0.006054445,16.609348,-0.21280591,-3.420903036991177e-06,113468.0,1.0,662284.0,0.154296875,0.83,16.60881,63.62656092643738,10362.902928175728,0.00014529367156986459,0.3612330853939056,0.00053807464,0.0072925026
0.15820312,0.30440533,5.7,20.431614584601896,0.0006820104,0.30444303,0.84375,0.0066942093,0.008046629,-3.3648684620835555e-06,-0.19617501,1230,-0.00013410015,4.17002011090517e-05,0.0048197056,16.615185,-0.20439807,-3.3648684620835555e-06,113564.0,1.0,662830.0,0.158203125,0.85,16.614607,63.67550468444824,10460.98666731617,0.00013410015405194525,0.3649313449859619,0.0005782874,0.008223033
0.15429688,0.30429864,5.66,20.25274990584168,0.0005663665,0.30449793,0.8229166666666666,0.0061391722,0.0070669116,-3.580702468752861e-06,-0.18633845,1231,-0.00012585986,3.5906465200241655e-05,0.0038223679,16.61063,-0.19496205,-3.580702468752861e-06,113660.0,1.0,663372.0,0.154296875,0.83,16.610085,63.72488069534302,10369.40795179094,0.0001258598676940892,0.3612330853939056,0.00054634886,0.008623579
