vpredmean_IDN,ups,retstd_NSN,retmean_IDN,advstd_IDN,vpredstd_NSN,advmean_NSN,advmean_IDN,loss,rew_mean_IDN,eplen,vpredmean_NSN,vfn_loss,idn_pg_loss,n_updates,eprew_recent,tps,advstd_NSN,ext_reward,retstd_IDN,epcount,retmean_NSN,rew_mean_NSN,metric,ext_reward_std,total_secs,vpredstd_IDN,eprew,best_ext_ret,tcount
-0.037687413,19.334916032434574,0.2881982,-0.035169948,0.007295187,0.28824547,0.00021852055,0.0025174697,0.0003455400001257656,-0.00034898834,6.3,16.659653,3.987018112638908e-05,-3.196143855649196e-06,737,1.0,9899.477008606502,0.0007313955,0.166015625,0.0011651994,62809.0,16.65987,0.16601562,0.00034898836020147433,0.3720946609973908,39.1250958442688,0.008339334,1.0,1.0,394242.0
-0.037174106,18.990093630584784,0.285298,-0.03431924,0.008550215,0.28559685,0.00035704934,0.0028548632,0.00038976431824266737,-0.0004017086,6.37,16.6576,3.9925074209653154e-05,-1.079558084407864e-06,738,1.0,9722.92793885941,0.0017049086,0.162109375,0.0013979647,62892.0,16.657959,0.16210938,0.0004017086163609444,0.36855110526084905,39.1777548789978,0.009834054,1.0,1.0,394777.0
-0.031592377,18.91788860273058,0.29059687,-0.029571924,0.0067690867,0.29071152,0.00019937265,0.0020204494,0.00029790290864184846,-0.00031113604,6.29,16.656654,2.378443914589449e-05,-3.5219515363490994e-07,739,1.0,9685.958964598058,0.0011669548,0.17187499999999997,0.0011222741,62980.0,16.656855,0.171875,0.0003111360420007259,0.3772717714309693,39.23061490058899,0.0077913906,1.0,1.0,395334.0
-0.029702656,19.060339734792368,0.28819925,-0.02752379,0.0077243824,0.28822157,0.00015957496,0.0021788666,0.0003433649738629665,-0.00035794696,6.3,16.660067,3.0190711337733465e-05,-2.5130187471657066e-07,740,1.0,9758.893944213693,0.0010040185,0.166015625,0.0012490571,63065.0,16.660227,0.16601562,0.0003579469800267058,0.3720946609973908,39.283079862594604,0.008923933,1.0,1.0,395874.0
-0.026803173,18.95482174087916,0.28529385,-0.02469475,0.008184791,0.28526586,0.00013770832,0.0021084228,0.000368665282924971,-0.00038449565,6.37,16.658192,3.3530378284278114e-05,-2.764475842296707e-07,741,1.0,9704.86873133013,0.0006878359,0.162109375,0.0013112631,63148.0,16.658329,0.16210938,0.0003844956554530654,0.36855110526084905,39.33583688735962,0.009461017,1.0,1.0,396409.0
-0.023415238,18.886455331412105,0.29059607,-0.022092912,0.00629921,0.29050377,7.0912356e-05,0.0013223246,0.000280348545250793,-0.0002938651,6.29,16.657133,1.9529614443551207e-05,-1.996134718264958e-07,742,1.0,9669.865129682998,0.00026802366,0.17187499999999997,0.0010028793,63236.0,16.657204,0.171875,0.000293865094135981,0.3772717714309693,39.388784885406494,0.007267157,1.0,1.0,396966.0
-0.021896943,19.14394343954394,0.28819668,-0.02044877,0.007182009,0.28811178,5.6257857e-05,0.0014481735,0.00032114959321916103,-0.00033537202,6.3,16.660444,2.556402970791775e-05,-1.7508864402597524e-07,743,1.0,9801.699041046497,0.00011437661,0.166015625,0.0011427766,63321.0,16.6605,0.16601562,0.0003353720167069696,0.3720946609973908,39.44102072715759,0.008291137,1.0,1.0,397506.0
-0.020170126,19.15329747107121,0.28529114,-0.018654991,0.007601434,0.2852019,3.0078209e-05,0.0015151349,0.0003445438730219977,-0.0003595339,6.37,16.658506,2.8504021959937138e-05,-2.0799537499890247e-08,744,1.0,9806.488305188459,0.00016426608,0.162109375,0.0012142312,63404.0,16.658537,0.16210938,0.0003595339245900201,0.36855110526084905,39.49323105812073,0.008787392,1.0,1.0,398041.0
-0.017671611,18.931550749037466,0.290592,-0.016861744,0.005861092,0.2904985,4.2710584e-05,0.0008098679,0.0002651080976647756,-0.00027806335,6.29,16.657282,1.691575849349647e-05,6.131206949436252e-08,745,1.0,9692.953983507183,0.00023499176,0.17187499999999997,0.0009401651,63492.0,16.657322,0.171875,0.0002780633646276935,0.3772717714309693,39.54605293273926,0.0067604245,1.0,1.0,398598.0
-0.016823716,19.202754301306644,0.28819466,-0.015877264,0.006695273,0.28808483,1.43749585e-05,0.0009464535,0.0003023749838272742,-0.00031612458,6.3,16.66056,2.21351523729633e-05,1.5397866566860263e-07,746,1.0,9831.810202269002,0.00034592958,0.166015625,0.001071312,63577.0,16.660574,0.16601562,0.00031612457678420475,0.3720946609973908,39.59812879562378,0.0077225594,1.0,1.0,399138.0
-0.01590357,18.917461978386765,0.28529057,-0.014808564,0.0070947423,0.2851757,-6.9891557e-06,0.0010950058,0.00032419315539300355,-0.00033883622,6.37,16.658587,2.4829397110200567e-05,1.7276033759117126e-07,747,1.0,9685.740532934024,0.00042137562,0.162109375,0.0011398986,63660.0,16.65858,0.16210938,0.0003388362347322982,0.36855110526084905,39.65099000930786,0.008201442,1.0,1.0,399673.0
-0.013836191,19.046231671487668,0.29059133,-0.013377659,0.00547517,0.2905037,3.425437e-05,0.000458533,0.00025182467652484775,-0.0002645498,6.29,16.657352,1.474291138473897e-05,1.6608585914033858e-07,748,1.0,9751.670615801686,0.00036474818,0.17187499999999997,0.000891284,63748.0,16.657387,0.171875,0.0002645497819078931,0.3772717714309693,39.70349383354187,0.006314786,1.0,1.0,400230.0
-0.013506562,19.107314828734516,0.29704717,-0.2386023,1.4899533,0.28729674,-0.011281686,-0.22509576,0.02517747879028321,-0.026077287,6.28,16.659296,1.1318104975243084,-0.000955283641815189,749,0.9882352941176471,9782.945192312072,0.07449972,0.1640625,1.4897825,63833.0,16.648014,0.1640625,0.026077293188185042,0.37033227086067205,39.75582981109619,0.0072187902,0.99,1.0,400768.0
-0.31891984,18.98751459949841,0.2863372,-0.30117288,0.014955563,0.28518933,-0.0014409319,0.017746951,0.00031258207309293106,-0.00032024801,6.35,16.665665,0.0011387210931085674,7.714455326386649e-07,750,1.0,9721.607474943186,0.005123702,0.1640625,0.010532058,63917.0,16.664223,0.1640625,0.0003202479953567187,0.37033227086067205,39.80849599838257,0.009980271,1.0,1.0,401307.0
-0.3293491,18.923351094307616,0.29091552,-0.31150246,0.013775043,0.2915797,-0.0015958466,0.017846636,0.0002659085876075555,-0.0002756325,6.28,16.665003,0.00020985502851544882,1.123795906696895e-07,751,1.0,9688.7557602855,0.003572188,0.17187499999999997,0.010112789,64005.0,16.663406,0.171875,0.00027563250963188085,0.3772717714309693,39.86134076118469,0.008590542,1.0,1.0,401863.0
-0.29189122,19.297908854586026,0.28702828,-0.27657014,0.011814307,0.28835496,-5.53251e-05,0.015321061,0.0003140781651988324,-0.00032598007,6.32,16.667282,0.00013575755171283768,3.0423204104105633e-07,752,1.0,9880.529333548046,0.003120271,0.1640625,0.008684478,64089.0,16.667229,0.1640625,0.00032598007965134457,0.37033227086067205,39.91315984725952,0.007198297,1.0,1.0,402399.0
-0.27566302,18.939757512812985,0.28615624,-0.26074517,0.010675837,0.2870283,4.2059735e-05,0.014917824,0.0003096957298112093,-0.00032203866,6.36,16.66486,8.634704408905236e-05,1.8936892350507502e-07,753,1.0,9697.155846560248,0.0022152013,0.1640625,0.007965814,64173.0,16.664902,0.1640625,0.00032203865460663417,0.37033227086067205,39.96595883369446,0.0064727096,1.0,1.0,402939.0
-0.25315857,19.00532418630574,0.2907395,-0.2396352,0.009340933,0.2911242,-8.2805265e-05,0.013523396,0.0002577738099110616,-0.00026883438,6.28,16.66503,7.157856513610265e-05,1.1672576268517611e-07,754,1.0,9730.725983388538,0.0011822936,0.17187499999999997,0.007271779,64261.0,16.664948,0.171875,0.0002688343690048593,0.3772717714309693,40.01857566833496,0.005402315,1.0,1.0,403495.0
-0.23547629,19.176415724069823,0.28703773,-0.2223795,0.009043294,0.2870927,-0.00037732787,0.013096768,0.00030042463913559827,-0.0003124629,6.32,16.66763,6.530590508191382e-05,9.002784887891802e-08,755,1.0,9818.32485072375,0.00074813684,0.1640625,0.006611063,64345.0,16.667252,0.1640625,0.00031246287350465235,0.37033227086067205,40.07072305679321,0.0056363414,1.0,1.0,404031.0
-0.21743229,18.93873127824913,0.2862286,-0.2051774,0.008449518,0.28629982,-0.00042424822,0.012254929,0.0002957687708355196,-0.000307876,6.36,16.66492,5.805696885848496e-05,9.872019291357753e-08,756,1.0,9696.630414463554,0.00053915527,0.1640625,0.006088969,64429.0,16.664495,0.1640625,0.0003078760079612645,0.37033227086067205,40.1235249042511,0.0054487702,1.0,1.0,404571.0
-0.20027517,19.151635807401657,0.2907705,-0.18939932,0.0074865962,0.2909121,-0.00029622027,0.010875812,0.0002469772662152536,-0.000257757,6.28,16.664825,4.540086365523167e-05,7.761021454839867e-08,757,1.0,9805.637533389649,0.0004242346,0.17187499999999997,0.0056958413,64517.0,16.664528,0.171875,0.0002577570000236543,0.3772717714309693,40.175739765167236,0.0046369894,1.0,1.0,405127.0
-0.1854708,19.253704485778815,0.28702575,-0.17466709,0.0075484663,0.28712362,-0.0002977841,0.01080371,0.0002870921550008158,-0.00029879634,6.32,16.667303,4.6376508331983736e-05,-1.2417634313750354e-09,758,1.0,9857.896696718753,0.0003987994,0.1640625,0.0051304195,64601.0,16.667006,0.1640625,0.0002987963331785674,0.37033227086067205,40.22767782211304,0.005265158,1.0,1.0,405663.0
-0.17078693,19.067878363572717,0.2862151,-0.16085729,0.007244368,0.28624374,-0.00034054194,0.00992962,0.0002828116533540523,-0.00029457567,6.36,16.6646,4.1056022685855474e-05,5.339582761273304e-08,759,1.0,9762.753722149231,0.000343356,0.1640625,0.0047999737,64685.0,16.664259,0.1640625,0.0002945756714325398,0.37033227086067205,40.28012204170227,0.005214087,1.0,1.0,406203.0
-0.15686879,19.387018941880136,0.29077408,-0.14826484,0.0063537587,0.2907426,-0.0003117523,0.008603947,0.00023684067855356145,-0.00024764318,6.28,16.66449,3.1256673234262663e-05,1.0306636492469119e-07,760,1.0,9926.15369824263,0.00031576265,0.17187499999999997,0.0044698953,64773.0,16.664179,0.171875,0.00024764319581057254,0.3772717714309693,40.33170294761658,0.004447898,1.0,1.0,406759.0
-0.14528549,19.12674540562725,0.28703403,-0.13659352,0.006550907,0.2869593,-0.0003436861,0.008691998,0.0002745216625044157,-0.00028641356,6.32,16.666918,3.301547637117134e-05,4.9049655597571684e-08,761,1.0,9792.893647681152,0.00029193895,0.1640625,0.0040027318,64857.0,16.666573,0.1640625,0.0002864135434113753,0.37033227086067205,40.38398575782776,0.0051025646,1.0,1.0,407295.0
-0.13353993,18.992931374102838,0.28621942,-0.12563848,0.006331363,0.28613165,-0.00036237953,0.007901475,0.0002705309889279306,-0.0002825659,6.36,16.664179,2.9250590690329165e-05,7.916241884144831e-08,762,1.0,9724.380863540653,0.00028643475,0.1640625,0.0037649448,64941.0,16.663818,0.1640625,0.0002825658751438217,0.37033227086067205,40.43663692474365,0.0050374097,1.0,1.0,407835.0
-0.122316435,19.013939825287522,0.2907765,-0.115599714,0.0054693623,0.29067478,-0.0003094884,0.0067167496,0.00022730293373266972,-0.00023840106,6.28,16.664122,2.1468933179373075e-05,1.2386590242299128e-07,763,1.0,9735.137190547212,0.00029268916,0.17187499999999997,0.0034660988,65029.0,16.663815,0.171875,0.00023840105010701032,0.3772717714309693,40.489229917526245,0.0042661815,1.0,1.0,408391.0
-0.1133136,19.187205796915816,0.287036,-0.10645041,0.005721325,0.2869065,-0.00034396577,0.0068632206,0.000263144439183325,-0.00027507488,6.32,16.666489,2.351067989062964e-05,8.599211772514215e-08,764,1.0,9823.849368020898,0.0002929825,0.1640625,0.003088507,65113.0,16.666142,0.1640625,0.0002750748972175643,0.37033227086067205,40.54134798049927,0.004875062,1.0,1.0,408927.0
-0.10403698,18.95739189781649,0.28622198,-0.09783657,0.0055259587,0.2860863,-0.00035118908,0.0062003955,0.0002593761043196245,-0.00027150864,6.36,16.663713,2.0412125195434783e-05,1.192092895542507e-07,765,1.0,9706.184651682042,0.0002849051,0.1640625,0.0029024405,65197.0,16.663363,0.1640625,0.0002715086266107392,0.37033227086067205,40.59409785270691,0.0047812713,1.0,1.0,409467.0
-0.09530476,19.02152805177254,0.29078048,-0.09010775,0.0047015357,0.29063785,-0.00029720698,0.0051970165,0.00021851641334554202,-0.00022985465,6.28,16.66353,1.491485545557225e-05,9.189049402641425e-08,766,1.0,9739.02236250754,0.0002790854,0.17187499999999997,0.0026427307,65285.0,16.663233,0.171875,0.00022985464238445275,0.3772717714309693,40.64666986465454,0.0040050927,1.0,1.0,410023.0
-0.088210076,19.311325358895733,0.2870392,-0.08286995,0.004993767,0.28688425,-0.00032110044,0.0053401347,0.000252619540939727,-0.00026465137,6.32,16.66589,1.6834249133050132e-05,-4.1909515859431257e-08,767,1.0,9887.398583754615,0.0002833657,0.1640625,0.0023499823,65369.0,16.665565,0.1640625,0.00026465138944331557,0.37033227086067205,40.698452949523926,0.0045790374,1.0,1.0,410559.0
-0.08096529,18.569137797454346,0.30649817,-0.3937232,1.8382702,0.28607646,-0.019672858,-0.31275785,0.02878745272755622,-0.030312117,6.36,16.66307,1.7161821259055616,-0.0010740930835406032,768,1.0,9507.398552296625,0.11207216,0.1640625,1.8383387,65453.0,16.643398,0.1640625,0.030312119488371543,0.37033227086067205,40.75230574607849,0.004472176,1.0,1.0,411099.0
-0.39068404,18.875321203720787,0.2906277,-0.38127005,0.2696487,0.3093563,0.005366613,0.009413951,0.012212092677752176,-0.012728093,6.31,16.650227,0.04728770447157634,-9.501352906225377e-06,769,1.0,9664.164456305043,0.10983646,0.17187499999999997,0.2835337,65540.0,16.655592,0.171875,0.01272809271661875,0.3772717714309693,40.80528497695923,0.01679567,1.0,1.0,411652.0
-0.46940872,19.1387895159524,0.2862472,-0.44202697,0.018636385,0.28506067,-0.00018180002,0.027381808,0.0002737498531738894,-0.00028166175,6.32,16.667576,0.0005547588310340265,-2.6077032088366037e-08,770,1.0,9799.060232167629,0.006621498,0.162109375,0.013669999,65623.0,16.667393,0.16210938,0.0002816617403974912,0.36855110526084905,40.857534885406494,0.011693227,1.0,1.0,412182.0
-0.4056689,19.01937168976275,0.2872128,-0.38219148,0.01610345,0.28847373,-0.0006800223,0.02347748,0.0002639920955213419,-0.0002744426,6.35,16.66782,0.0002951240227654731,-2.179294824595883e-07,771,1.0,9737.918305158528,0.0030810805,0.166015625,0.011891975,65708.0,16.667141,0.16601562,0.00027444260801227455,0.3720946609973908,40.9101128578186,0.009966644,1.0,1.0,412727.0
-0.38307828,18.94480478418761,0.2908351,-0.36169222,0.015201506,0.29234505,-0.000110643974,0.021386052,0.0002351682429283155,-0.00024584203,6.27,16.669817,0.00017256471073778812,2.29726235057362e-08,772,1.0,9699.740049504057,0.0027932567,0.17187499999999997,0.011489319,65796.0,16.669706,0.171875,0.00024584204826775624,0.3772717714309693,40.96289777755737,0.008822466,1.0,1.0,413282.0
-0.35249394,19.242221549359098,0.28580984,-0.33120808,0.01384014,0.28652602,-0.00067668647,0.0212859,0.00027833025281628204,-0.00029041502,6.34,16.671974,0.0001683157734078122,2.3220976193977227e-07,773,1.0,9852.017433271858,0.001656022,0.162109375,0.010420242,65879.0,16.671299,0.16210938,0.00029041503391151,0.36855110526084905,41.01486682891846,0.007902973,1.0,1.0,413814.0
-0.3252685,18.91430555618188,0.28715888,-0.30626395,0.012612963,0.2873082,-0.00074181,0.019004527,0.0002551215390364306,-0.00026698306,6.35,16.668701,0.0001298310447358138,2.179294824617567e-07,774,1.0,9684.124444765122,0.00058346824,0.166015625,0.009895358,65964.0,16.667961,0.16601562,0.00026698305494695285,0.3720946609973908,41.067736864089966,0.0069228755,1.0,1.0,414359.0
-0.2994778,18.94121153550881,0.29097947,-0.28257746,0.011476216,0.29108414,-0.00064909476,0.016900364,0.00022659994040926182,-0.0002374542,6.27,16.66996,0.00010731326832077077,2.3034711678967396e-07,775,1.0,9697.90030618051,0.00053485885,0.17187499999999997,0.00918325,66052.0,16.669312,0.171875,0.0002374542054894846,0.3772717714309693,41.12053179740906,0.006054962,1.0,1.0,414914.0
-0.27762157,19.05263396973785,0.28587246,-0.26032218,0.010724867,0.2860557,-0.0006236042,0.017299462,0.00026771534855166926,-0.00027950126,6.34,16.671673,0.00010183565306457845,1.0120371977663479e-07,776,1.0,9754.94859250578,0.00050418475,0.162109375,0.00832007,66135.0,16.671047,0.16210938,0.0002795012733258773,0.36855110526084905,41.17301797866821,0.005830776,1.0,1.0,415446.0
-0.25491723,18.864709268854348,0.28713858,-0.23984048,0.009993096,0.28729892,-0.00064226805,0.015076781,0.00024586351476804137,-0.00025711567,6.35,16.668247,8.115391968506931e-05,-1.3038516042881976e-08,777,1.0,9658.731145653426,0.0005489419,0.166015625,0.007963896,66220.0,16.667604,0.16601562,0.00025711565831443295,0.3720946609973908,41.22602701187134,0.005332082,1.0,1.0,415991.0
-0.2345613,18.988718060158273,0.2909604,-0.22119755,0.009023718,0.29102454,-0.00059311744,0.0133637,0.0002185215707868329,-0.00022907696,6.27,16.669355,6.629005353412745e-05,-3.042320410179267e-08,778,1.0,9722.223646801036,0.00049765833,0.17187499999999997,0.0072788233,66308.0,16.668762,0.171875,0.0002290769625687972,0.3772717714309693,41.27868986129761,0.0048301974,1.0,1.0,416546.0
-0.21718273,19.184309707636576,0.28587785,-0.20339862,0.008664633,0.28586346,-0.000646096,0.013784044,0.00025739644964535915,-0.00026906442,6.34,16.67097,6.666215601095851e-05,-5.5568913619880034e-08,779,1.0,9822.366570309927,0.00041333298,0.162109375,0.0065637585,66391.0,16.670326,0.16210938,0.0002690644117440873,0.36855110526084905,41.33081579208374,0.0050317124,1.0,1.0,417078.0
-0.1991232,18.89538912039644,0.2871516,-0.18726712,0.00818206,0.2870969,-0.00064621284,0.011856063,0.00023665934956322012,-0.000247837,6.35,16.667503,5.437448317024973e-05,-1.0244548320943736e-07,780,1.0,9674.439229642978,0.00037132166,0.166015625,0.006310948,66476.0,16.666857,0.16601562,0.00024783701034418,0.3720946609973908,41.38373875617981,0.0047276337,1.0,1.0,417623.0
-0.18295111,19.043896769037975,0.29096884,-0.17249244,0.0073139356,0.29089192,-0.000584271,0.010458663,0.0002105302216174696,-0.0002210956,6.27,16.668688,4.308758207116626e-05,-4.4082601867445614e-08,781,1.0,9750.475145747443,0.00037351344,0.17187499999999997,0.005688148,66564.0,16.668104,0.171875,0.00022109557782338618,0.3772717714309693,41.436249017715454,0.0043224175,1.0,1.0,418178.0
-0.16938104,19.349455172859212,0.2858813,-0.1585355,0.0071441517,0.28578386,-0.00063067523,0.01084557,0.00024742827129860603,-0.00025923835,6.34,16.67038,4.225519038906593e-05,-1.8564363320205945e-07,782,1.0,9906.921048503917,0.00035654515,0.162109375,0.005103795,66647.0,16.66975,0.16210938,0.00025923836801666766,0.36855110526084905,41.48793005943298,0.004623375,1.0,1.0,418710.0
-0.15522665,19.04951880061223,0.28715432,-0.14596775,0.006754686,0.28703532,-0.00061466696,0.0092588775,0.0002276840774963311,-0.00023919478,6.35,16.666897,3.417880649673558e-05,-3.663202127138915e-08,783,1.0,9753.353625913462,0.00033640128,0.166015625,0.0049078558,66732.0,16.66628,0.16601562,0.00023919478068516278,0.3720946609973908,41.540424823760986,0.00434394,1.0,1.0,419255.0
-0.14247501,18.84834785578509,0.29097405,-0.13435176,0.0059876405,0.2908345,-0.00056104444,0.008123287,0.000202938138196866,-0.00021372162,6.27,16.668013,2.7867271455761507e-05,4.594524701548395e-08,784,1.0,9650.354102161966,0.00034103543,0.17187499999999997,0.0043783807,66820.0,16.667454,0.171875,0.00021372162276141654,0.3772717714309693,41.59347987174988,0.003946995,1.0,1.0,419810.0
-0.13183889,19.171419560378283,0.2858852,-0.12338844,0.0059333257,0.28573442,-0.00059524825,0.008450422,0.00023824255913495714,-0.00025022402,6.34,16.669704,2.815970598627852e-05,-1.7695128920729858e-08,785,1.0,9815.76681491368,0.00032730744,0.162109375,0.003910376,66903.0,16.66911,0.16210938,0.0002502240483105803,0.36855110526084905,41.64564085006714,0.0042661787,1.0,1.0,420342.0
-0.12073064,18.9332599049343,0.28715757,-0.11355178,0.0055750934,0.2870058,-0.00057610974,0.007178888,0.00021963100880384532,-0.00023124253,6.35,16.666216,2.28794766220138e-05,-1.3038516042881976e-08,786,1.0,9693.829071326361,0.0003135025,0.166015625,0.003746368,66988.0,16.665642,0.16601562,0.0002312425446386139,0.3720946609973908,41.69845795631409,0.003972354,1.0,1.0,420887.0
-0.110708974,18.88611516363178,0.290977,-0.104453206,0.0049001067,0.29082134,-0.00052358524,0.0062557673,0.00019570079166442156,-0.00020693862,6.27,16.667377,1.7552988462436286e-05,1.4652808507048618e-07,787,1.0,9669.69096377947,0.0003155489,0.17187499999999997,0.0033132292,67076.0,16.666855,0.171875,0.0002069386331034669,0.3772717714309693,41.75140690803528,0.003564504,1.0,1.0,421442.0
-0.10264341,19.198359515178147,0.28588837,-0.09611383,0.0049332837,0.28572688,-0.00055448955,0.0065295594,0.00022956414613872766,-0.00024186866,6.34,16.669044,1.880253588145327e-05,-5.463759103919302e-08,788,1.0,9829.560071771211,0.00030530329,0.162109375,0.0029531654,67159.0,16.668491,0.16210938,0.0002418686502399699,0.36855110526084905,41.803494691848755,0.0038917747,1.0,1.0,421974.0
-0.093896225,18.989749719294434,0.28716025,-0.08836227,0.004591863,0.2870033,-0.00053383445,0.005533964,0.00021149458674093145,-0.00022363238,6.35,16.665615,1.4671251468219756e-05,9.002784888238746e-08,789,1.0,9722.75185627875,0.00028981603,0.166015625,0.00280945,67244.0,16.665081,0.16601562,0.00022363237682535936,0.3720946609973908,41.856154680252075,0.0035896972,1.0,1.0,422519.0
-0.08633937,18.81250308360955,0.29097977,-0.08153731,0.0040052794,0.29082754,-0.0004895779,0.004802083,0.00018917955458164128,-0.00020039678,6.27,16.666786,1.1251838865670528e-05,1.4652808506820936e-07,790,1.0,9632.00157880809,0.00028660556,0.17187499999999997,0.0024733327,67332.0,16.666298,0.171875,0.0002003967844454261,0.3772717714309693,41.909310817718506,0.0031748165,1.0,1.0,423074.0
-0.080001704,19.10583519336765,0.28589043,-0.07499209,0.004108433,0.28573784,-0.0005160413,0.005009601,0.00022154798110326146,-0.0002340078,6.34,16.668522,1.2254060986075881e-05,7.947285970153276e-08,791,1.0,9782.187619004237,0.00028013607,0.162109375,0.0021999169,67415.0,16.668007,0.16210938,0.00023400780870967236,0.36855110526084905,41.96165084838867,0.0035203102,1.0,1.0,423606.0
-0.07335356,18.668815012306993,0.28716245,-0.0691019,0.0037871785,0.28701738,-0.0004943711,0.00425166,0.0002042874499844991,-0.00021658544,6.35,16.6651,9.567578445057734e-06,2.1730860074072045e-08,792,1.0,9558.43328630118,0.0002671738,0.166015625,0.0020781097,67500.0,16.664604,0.16601562,0.00021658544331633794,0.3720946609973908,42.01521611213684,0.0032194073,1.0,1.0,424151.0
-0.0674821,18.93556775498411,0.29098216,-0.063822836,0.0032812841,0.29084447,-0.00045528292,0.0036592525,0.00018264570583900307,-0.00019428067,6.27,16.666286,7.377755726641529e-06,9.437402089147728e-08,793,1.0,9695.010690551864,0.00026108912,0.17187499999999997,0.0018235586,67588.0,16.665833,0.171875,0.00019428066783196604,0.3772717714309693,42.06802678108215,0.0028125541,1.0,1.0,424706.0
-0.06269311,19.200029296919702,0.2858915,-0.05886923,0.0034391088,0.2857547,-0.00047729583,0.0038238808,0.00021397632857163458,-0.00022651427,6.34,16.668007,8.013085713779825e-06,1.2914339700582922e-07,794,1.0,9830.415000022887,0.00025502153,0.162109375,0.0016259297,67671.0,16.66753,0.16210938,0.00022651425145644072,0.36855110526084905,42.12011003494263,0.0031726307,1.0,1.0,425238.0
-0.057616726,19.015146638135434,0.28716362,-0.05436708,0.003145502,0.2870378,-0.00045399676,0.0032496494,0.00019753824744839308,-0.00020987178,6.35,16.664555,6.388321935446583e-06,1.791243751823532e-07,795,1.0,9735.755078725342,0.00024215021,0.166015625,0.0015243086,67756.0,16.6641,0.16601562,0.00020987178625849384,0.3720946609973908,42.17269968986511,0.0028866269,1.0,1.0,425783.0
-0.053004652,19.041043776699336,0.29098284,-0.050240293,0.0027086672,0.29086822,-0.00042005852,0.002764361,0.00017657938102881316,-0.00018842213,6.27,16.665764,4.753185123718139e-06,1.722946763090677e-07,796,1.0,9749.01441367006,0.00023392856,0.17187499999999997,0.0013359825,67844.0,16.665346,0.171875,0.00018842213709528244,0.3772717714309693,42.22521781921387,0.002494679,1.0,1.0,426338.0
-0.04944709,19.37304967159657,0.28589264,-0.046548113,0.0029100608,0.2857764,-0.00043311552,0.002898978,0.00020665376602361802,-0.00021953674,6.34,16.667488,5.516522302665786e-06,1.667067408553033e-07,797,1.0,9919.001431857443,0.00023111163,0.162109375,0.0012028852,67927.0,16.667055,0.16210938,0.00021953674392231431,0.36855110526084905,42.276835918426514,0.0028681601,1.0,1.0,426870.0
-0.045543894,19.065798146287804,0.28716463,-0.04307893,0.0026394837,0.28705803,-0.00041737227,0.0024649627,0.00019095884150980777,-0.000203559,6.35,16.66409,4.333061459268114e-06,9.561578432834561e-08,798,1.0,9761.688650899356,0.00021995,0.166015625,0.0011160916,68012.0,16.663673,0.16601562,0.00020355899566008398,0.3720946609973908,42.329285860061646,0.0025961394,1.0,1.0,427415.0
-0.042101275,19.001966203053506,0.29098487,-0.040024236,0.002255993,0.2908881,-0.00039066124,0.0020770417,0.0001710405728469278,-0.00018313083,6.27,16.66528,3.1878406711408997e-06,2.7691324551491845e-07,799,1.0,9729.006695963395,0.00021117364,0.17187499999999997,0.0009779079,68100.0,16.664888,0.171875,0.00018313083637622188,0.3772717714309693,42.38191199302673,0.002219611,1.0,1.0,427970.0
-0.039437152,19.111406778270894,0.285894,-0.037249885,0.0024870692,0.28579646,-0.0003980436,0.0021872632,0.00019997777417302045,-0.00021302809,6.34,16.667,3.7998197891890113e-06,1.2929861744215981e-07,800,1.0,9785.040270474698,0.00021079928,0.162109375,0.0008986002,68183.0,16.666601,0.16210938,0.000213028095458867,0.36855110526084905,42.43423676490784,0.0025994747,1.0,1.0,428502.0
-0.036499564,18.83666641217603,0.2871656,-0.03463448,0.0022424164,0.2870802,-0.00037761583,0.0018650817,0.0001849098286281041,-0.0001977592,6.35,16.663595,2.9758178262303163e-06,1.9868214925188032e-07,801,1.0,9644.373203034127,0.0001980914,0.166015625,0.0008253532,68268.0,16.663216,0.16601562,0.00019775921100517738,0.3720946609973908,42.487324714660645,0.0023468486,1.0,1.0,429047.0
-0.03381829,18.944291379481665,0.2909859,-0.032269273,0.0019051253,0.2909109,-0.0003493062,0.0015490183,0.00016570417210460056,-0.000178005,6.27,16.664803,2.1464553772905974e-06,1.6763806343425558e-07,802,1.0,9699.477186294613,0.0001869563,0.17187499999999997,0.0007240462,68356.0,16.664452,0.171875,0.00017800500305990374,0.3772717714309693,42.54011106491089,0.0019909823,1.0,1.0,429602.0
-0.031853735,19.098614380751595,0.28589514,-0.030210659,0.0021546604,0.28581554,-0.00035691465,0.0016430758,0.0001935705853005256,-0.00020681307,6.34,16.666508,2.6985351079626217e-06,1.445102194965256e-07,803,1.0,9778.490562944817,0.0001899828,0.162109375,0.0006912998,68439.0,16.666153,0.16210938,0.00020681307917887654,0.36855110526084905,42.59247088432312,0.002371115,1.0,1.0,430134.0
-0.029609377,19.0887055300441,0.28716594,-0.028208528,0.0019350933,0.28709713,-0.00034154736,0.001400847,0.0001792636079092809,-0.00019212217,6.35,16.663107,2.14430491970082e-06,1.735364397372624e-07,804,1.0,9773.417231382578,0.00017974696,0.166015625,0.0006306474,68524.0,16.662766,0.16601562,0.0001921221652689079,0.3720946609973908,42.64485788345337,0.002137117,1.0,1.0,430679.0
