metric,ups,nsn_loss,epcount,retstd,vpredstd,n_updates,eplen,advstd,vfn_loss,eprew_recent,vpredmean,idn_pg_loss,rew_std_ext,tcount,total_secs,p_below_line,advmean,metricmean,rew_std_int,idn_loss,retmean,tps,rew_mean_ext,eprew,metricstd,best_ext_ret,rew_mean_int
0.0,20.69115485175867,0.36587021499872213,16078.0,0.2932185,0.2943825,471,13.72,0.014612856,8.734757223768004e-05,0.8947368421052632,7.4878826,-0.0005173636163817719,0.25567293,240834.0,22.075141668319702,0.228515625,0.0004813051,0.371087,0.43766338,-0.0005173636163817719,7.4883637,10593.87128410044,0.0703125,0.94,0.43766338,1.0,0.371087
0.0,21.158134748481608,0.3454996794462204,16115.0,0.28892767,0.28900078,472,13.73,0.00930641,4.5764413395469696e-05,0.918918918918919,7.4850187,0.0004561508558253991,0.2523616,241337.0,22.12240481376648,0.21484375,-0.00045447334,0.34909356,0.39682135,0.0004561508558253991,7.484564,10832.964991222583,0.068359375,0.93,0.39682135,1.0,0.34909356
0.0,21.24128431074648,0.3642551501592,16154.0,0.2859142,0.28462747,473,13.64,0.012710042,8.387431262235623e-05,0.8974358974358975,7.4811726,-0.0007374094905875003,0.24899088,241862.0,22.169482946395874,0.23046875,0.00073547824,0.37108845,0.39228293,-0.0007374094905875003,7.481909,10875.537567102197,0.06640625,0.93,0.39228293,1.0,0.37108845
0.0,21.657745671604797,0.35503242661555606,16193.0,0.28462112,0.29070467,474,13.51,0.017855711,0.0001398848708049627,0.8461538461538461,7.4811687,0.0007280846257344821,0.24206147,242380.0,22.21565580368042,0.21875,-0.00068487285,0.3604917,0.4139914,0.0007280846257344821,7.4804835,11088.765783861656,0.0625,0.9,0.4139914,1.0,0.3604917
0.0,21.371705179485872,0.3548586343725522,16231.0,0.29010552,0.2882824,475,13.42,0.011943339,9.12126239806336e-05,0.868421052631579,7.4945326,-0.0003553882816049737,0.26212654,242882.0,22.262446641921997,0.193359375,0.00034727453,0.35966426,0.48031357,-0.0003553882816049737,7.4948797,10942.313051896766,0.07421875,0.89,0.48031357,1.0,0.35966426
0.0,21.041905172803027,0.36928175638119376,16267.0,0.29345933,0.2877502,476,13.57,0.032069497,0.00046752370387063524,0.9444444444444444,7.491391,0.00505111458672521,0.25892723,243372.0,22.30997085571289,0.1875,-0.0051383832,0.37185687,0.59314406,0.00505111458672521,7.486253,10773.45544847515,0.072265625,0.93,0.59314406,1.0,0.37185687
0.0,21.270368679953343,0.3660247102379799,16303.0,0.28572267,0.2857943,477,13.86,0.012088541,7.593491530618242e-05,0.9722222222222222,7.4934063,-0.0003887902324398359,0.25567293,243875.0,22.356984615325928,0.189453125,0.00036761188,0.37042722,0.74449253,-0.0003887902324398359,7.4937744,10890.428764136112,0.0703125,0.97,0.74449253,1.0,0.37042722
0.0,21.400274499599476,0.3508548066020012,16338.0,0.28716946,0.28930864,478,13.89,0.012242818,7.09612604623544e-05,0.9714285714285714,7.4960594,-0.0019317130985048911,0.25567293,244363.0,22.40371298789978,0.1953125,0.0018872911,0.3539684,0.4242626,-0.0019317130985048911,7.4979467,10956.940543794932,0.0703125,0.97,0.4242626,1.0,0.3539684
0.0,21.30072266884703,0.3523201545079549,16380.0,0.29295242,0.29422635,479,13.51,0.014619183,9.321991880521331e-05,0.8095238095238095,7.4829955,-0.0004553015266234677,0.24899088,244901.0,22.45065975189209,0.19921875,0.00046037324,0.35466945,0.41702816,-0.0004553015266234677,7.4834557,10905.97000644968,0.06640625,0.91,0.41702816,1.0,0.35466945
0.0,21.71504307488403,0.3699698994557063,16418.0,0.2875972,0.2856918,480,13.5,0.011869785,6.277768534346252e-05,0.9736842105263158,7.48589,0.0008958870736629857,0.25892723,245433.0,22.496710777282715,0.216796875,-0.00090609374,0.37186176,0.58576816,0.0008958870736629857,7.4849844,11118.102054340623,0.072265625,0.91,0.58576816,1.0,0.37186176
0.0,21.469395276461135,0.3536274706323942,16455.0,0.28521952,0.28821644,481,13.71,0.0115477005,5.7849140830512624e-05,0.8648648648648649,7.4890757,0.0017267129781733579,0.24899088,245921.0,22.543288707733154,0.22265625,-0.001732202,0.3554392,0.4143143,0.0017267129781733579,7.487344,10992.330381548101,0.06640625,0.94,0.4143143,1.0,0.3554392
0.0,21.413275881433982,0.3186227877934774,16489.0,0.28361824,0.28358096,482,13.64,0.0075259916,2.394986131548649e-05,0.9705882352941176,7.5020623,0.00044122965482529253,0.2523616,246389.0,22.589988708496094,0.189453125,-0.0004598765,0.32252997,0.39045742,0.00044122965482529253,7.5016026,10963.597251294199,0.068359375,0.94,0.39045742,1.0,0.32252997
0.0,21.340171462006158,0.3541892891128858,16526.0,0.2920684,0.29117653,483,13.78,0.017540298,0.00014067528233378346,0.9459459459459459,7.508653,0.0006755171295177813,0.2714141,246893.0,22.63684868812561,0.18359375,-0.00073390966,0.3556804,0.4822867,0.0006755171295177813,7.5079193,10926.167788547153,0.080078125,0.97,0.4822867,1.0,0.3556804
0.0,21.22279792746114,0.34260517110427224,16563.0,0.2926352,0.2930138,484,13.79,0.0124432305,7.114136011902399e-05,0.9459459459459459,7.4873004,0.001178315227055767,0.2523616,247404.0,22.68396782875061,0.19921875,-0.0011641381,0.34520453,0.44887406,0.001178315227055767,7.4861364,10866.072538860104,0.068359375,0.96,0.44887406,1.0,0.34520453
0.0,21.160056099849662,0.36395448694626487,16600.0,0.2869052,0.28601617,485,13.92,0.010146514,4.487154819798888e-05,0.972972972972973,7.486039,0.0007966655090664668,0.2523616,247918.0,22.731226682662964,0.2109375,-0.00080564467,0.36730462,0.45370495,0.0007966655090664668,7.4852333,10833.948723123027,0.068359375,0.97,0.45370495,1.0,0.36730462
0.0,21.46697784874913,0.3629792481660843,16638.0,0.28524464,0.2856598,486,13.82,0.010192781,4.21871812553339e-05,0.9210526315789473,7.486541,-0.0003609613413573244,0.24899088,248436.0,22.777809858322144,0.2109375,0.00034604018,0.3659802,0.53453565,-0.0003609613413573244,7.486887,10991.092658559555,0.06640625,0.96,0.53453565,1.0,0.3659802
0.0,21.30559167750325,0.34063565482695896,16676.0,0.28837875,0.2883966,487,13.62,0.0116747115,6.462096613783311e-05,0.868421052631579,7.4907255,-0.001096990417863708,0.2523616,248944.0,22.824745893478394,0.197265625,0.0010620351,0.3428081,0.3836061,-0.001096990417863708,7.4917874,10908.462938881665,0.068359375,0.92,0.3836061,1.0,0.3428081
0.0,21.278893618316584,0.334703450401624,16714.0,0.29104605,0.29225296,488,13.72,0.009347863,4.393282779346918e-05,0.9736842105263158,7.4956064,-0.0005581600853474811,0.26836818,249471.0,22.87174081802368,0.193359375,0.00054337457,0.33745942,0.40687174,-0.0005581600853474811,7.49615,10894.79353257809,0.078125,0.94,0.40687174,1.0,0.33745942
0.0,20.91880461237681,0.3581665009260177,16753.0,0.2899862,0.28817552,489,13.79,0.01011877,4.5540520659415045e-05,0.9230769230769231,7.482977,-0.00010275697180380426,0.24899088,249999.0,22.91954469680786,0.177734375,5.1727053e-05,0.36055976,0.46556833,-0.00010275697180380426,7.4830284,10710.427961536927,0.06640625,0.96,0.46556833,1.0,0.36055976
0.0,20.520279063395925,0.35374052077531815,16795.0,0.29106265,0.29146412,490,13.44,0.010779963,6.182040306157432e-05,0.8809523809523809,7.481428,0.0003797604428352012,0.25567293,250549.0,22.968276977539062,0.21875,-0.0003818533,0.35706267,0.44636413,0.0003797604428352012,7.4810467,10506.382880458714,0.0703125,0.92,0.44636413,1.0,0.35706267
0.0,20.605059025236173,0.36999096969763434,16834.0,0.29104084,0.28996104,491,13.27,0.019905448,0.00016280559733180172,0.8461538461538461,7.479015,0.002122506772138877,0.25567293,251060.0,23.01680874824524,0.20703125,-0.0021354519,0.37199077,0.49566472,0.002122506772138877,7.476879,10549.79022092092,0.0703125,0.89,0.49566472,1.0,0.37199077
0.0,21.352882481112673,0.35038388272126514,16870.0,0.2869435,0.28901878,492,13.41,0.009900027,5.397422758809019e-05,0.8888888888888888,7.4794865,0.002103678024771701,0.24206147,251540.0,23.063640832901,0.2109375,-0.0021463926,0.35296386,0.54736906,0.002103678024771701,7.4773407,10932.675830329688,0.0625,0.9,0.54736906,1.0,0.35296386
0.0,21.355709208663864,0.3610105266173681,16905.0,0.28471193,0.28557104,493,13.7,0.012711104,6.934124788434323e-05,0.9714285714285714,7.495974,-0.0006724437904874018,0.25567293,252024.0,23.110466718673706,0.216796875,0.00064658484,0.36532515,0.44191468,-0.0006724437904874018,7.496621,10934.123114835898,0.0703125,0.95,0.44191468,1.0,0.36532515
0.0,21.28418467284408,0.3362753416101138,16945.0,0.2936723,0.2912767,494,13.65,0.015445663,8.940675525082042e-05,0.875,7.486663,-0.001280892839228424,0.2523616,252554.0,23.157449960708618,0.20703125,0.0012397639,0.34237748,0.38194358,-0.001280892839228424,7.4879026,10897.50255249617,0.068359375,0.94,0.38194358,1.0,0.34237748
0.0,21.545381229035357,0.40462596962849295,16985.0,0.29183862,0.29543766,495,13.51,0.03481756,0.0005819564018262705,0.9,7.4742284,0.004198004850574458,0.24555838,253095.0,23.203863620758057,0.19921875,-0.004278645,0.40725064,0.9177323,0.004198004850574458,7.4699497,11031.235189266103,0.064453125,0.91,0.9177323,1.0,0.40725064
0.0,21.361473702438005,0.34979166090488434,17021.0,0.28644946,0.28267434,496,13.76,0.01752592,0.0001421772540197708,0.9722222222222222,7.482226,-0.0010480321458696076,0.25892723,253594.0,23.25067687034607,0.224609375,0.00096203666,0.3560083,0.44959494,-0.0010480321458696076,7.4831877,10937.074535648258,0.072265625,0.95,0.44959494,1.0,0.3560083
0.0,21.3661528430104,0.34711492558320367,17057.0,0.28538266,0.28571278,497,13.75,0.018141735,0.0001227034911911081,0.8888888888888888,7.485851,-0.0021290699466286847,0.24206147,254077.0,23.29747986793518,0.169921875,0.0021046326,0.34743717,0.42472446,-0.0021290699466286847,7.487956,10939.470255621325,0.0625,0.95,0.42472446,1.0,0.34743717
0.0,21.448206386949963,0.33369252334038413,17092.0,0.28617242,0.2862552,498,13.86,0.011560917,8.118319328787037e-05,1.0,7.5042973,0.0010357987872945766,0.25892723,254573.0,23.344103813171387,0.1796875,-0.0010290666,0.33840853,0.38867217,0.0010357987872945766,7.5032673,10981.48167011838,0.072265625,0.96,0.38867217,1.0,0.33840853
0.0,21.180572248088634,0.3948375607530276,17133.0,0.29523462,0.29662,499,13.86,0.014148969,7.982769117613012e-05,0.9024390243902439,7.4860106,0.00025652276478164526,0.26836818,255127.0,23.391316890716553,0.212890625,-0.00026000786,0.39738315,0.7280556,0.00025652276478164526,7.4857507,10844.45299102138,0.078125,0.96,0.7280556,1.0,0.39738315
0.0,21.3356122225783,0.3530960207184156,17171.0,0.29073927,0.288324,500,13.6,0.0117191775,5.7564369853935204e-05,0.8947368421052632,7.4733067,0.0007716326896722119,0.24899088,255637.0,23.43818688392639,0.177734375,-0.00078515266,0.35488263,0.42623484,0.0007716326896722119,7.472522,10923.833457960089,0.06640625,0.92,0.42623484,1.0,0.35488263
0.0,21.380311556969254,0.36627096931139624,17209.0,0.2851129,0.28699172,501,13.67,0.013535128,8.291527531885852e-05,0.9473684210526315,7.4798985,0.0025670181930763643,0.25567293,256157.0,23.48495888710022,0.1953125,-0.0026066876,0.36943847,0.566231,0.0025670181930763643,7.477292,10946.719517168258,0.0703125,0.94,0.566231,1.0,0.36943847
0.0,21.473022439064348,0.3404355968038241,17244.0,0.28387323,0.28288987,502,13.71,0.0065829917,2.5497282649666886e-05,0.9142857142857143,7.4900455,0.0007685790057318326,0.24555838,256628.0,23.53152894973755,0.189453125,-0.0007753126,0.34132874,0.41393256,0.0007685790057318326,7.48927,10994.187488800946,0.064453125,0.95,0.41393256,1.0,0.34132874
0.0,21.02566107727398,0.3558319558699926,17287.0,0.29418948,0.29501826,503,13.4,0.011081681,5.001236634901336e-05,0.8372093023255814,7.486687,0.0018656939597955595,0.25892723,257187.0,23.579089879989624,0.203125,-0.0018795034,0.3566364,0.52811867,0.0018656939597955595,7.484807,10765.138471564278,0.072265625,0.9,0.52811867,1.0,0.3566364
0.0,21.509582198700492,0.35684549311796826,17322.0,0.29019177,0.29044342,504,13.63,0.00728067,3.466887483227765e-05,1.0,7.488305,0.00046120610932121053,0.25892723,257683.0,23.62558078765869,0.203125,-0.00046765362,0.35971633,0.4958381,0.00046120610932121053,7.487838,11012.906085734652,0.072265625,0.93,0.4958381,1.0,0.35971633
0.0,21.178754108956134,0.36068668961524963,17360.0,0.28826523,0.28574675,505,13.86,0.009604403,3.532303920413445e-05,0.9210526315789473,7.480935,0.0011300208546648112,0.2523616,258195.0,23.672797918319702,0.197265625,-0.0011457792,0.36104158,0.39852986,0.0011300208546648112,7.4797893,10843.52210378554,0.068359375,0.97,0.39852986,1.0,0.36104158
0.0,20.826050040467337,0.3469339633981387,17397.0,0.28604394,0.28768393,506,13.65,0.0070059155,2.6367481041233983e-05,0.918918918918919,7.482939,-0.00044330216102631914,0.2523616,258695.0,23.72081470489502,0.193359375,0.00043177768,0.3488755,0.42491212,-0.00044330216102631914,7.48337,10662.937620719276,0.068359375,0.94,0.42491212,1.0,0.3488755
0.0,21.326499585602352,0.3356535062193871,17434.0,0.28838032,0.28745916,507,13.64,0.008050282,4.900051650717312e-05,0.8918918918918919,7.4858646,-0.001705053091427544,0.2523616,259195.0,23.767704725265503,0.171875,0.0017017025,0.3412653,0.41368854,-0.001705053091427544,7.487567,10919.167787828404,0.068359375,0.93,0.41368854,1.0,0.3412653
0.0,21.15685404140269,0.35454172392686206,17471.0,0.28802097,0.28940386,508,13.76,0.016033592,0.0001084463753310653,0.972972972972973,7.485285,-0.0017693332459505957,0.25567293,259706.0,23.81497073173523,0.185546875,0.0017263199,0.35451362,0.46070376,-0.0017693332459505957,7.4870114,10832.309269198176,0.0703125,0.95,0.46070376,1.0,0.35451362
0.0,20.744266559836987,0.3668629353245099,17506.0,0.29360288,0.2916717,509,13.81,0.036207136,0.0006454097553311537,0.9142857142857143,7.490323,0.005605348640528973,0.26212654,260182.0,23.863176822662354,0.181640625,-0.0057257134,0.36989933,0.51625794,0.005605348640528973,7.4845967,10621.064478636537,0.07421875,0.96,0.51625794,1.0,0.36989933
0.0,20.69197146550108,0.3658463209867477,17542.0,0.30064988,0.29295257,510,13.82,0.08471887,0.0037225777311202064,0.9444444444444444,7.470446,0.011045441138170038,0.2523616,260681.0,23.9115047454834,0.203125,-0.011175774,0.37028986,0.5128406,0.011045441138170038,7.4592705,10594.289390336553,0.068359375,0.95,0.5128406,1.0,0.37028986
0.0,21.132230613818088,0.3722108105818431,17580.0,0.29554856,0.28567445,511,13.8,0.07572236,0.0030056540635996494,0.9210526315789473,7.4801064,0.009564117198654761,0.24555838,261196.0,23.958825826644897,0.1953125,-0.009788429,0.3732047,0.5113349,0.009564117198654761,7.470318,10819.702074274861,0.064453125,0.95,0.5113349,1.0,0.3732047
0.0,21.45413066940834,0.3431813990076383,17616.0,0.289489,0.29122865,512,13.74,0.029522728,0.00034674148264457477,0.9444444444444444,7.504986,-0.0026012400048784916,0.25567293,261694.0,24.005436897277832,0.189453125,0.0025186897,0.34989363,0.5569899,-0.0026012400048784916,7.5075045,10984.51490273707,0.0703125,0.94,0.5569899,1.0,0.34989363
0.0,21.55124858699003,0.3387846847375234,17653.0,0.28671488,0.2888983,513,13.85,0.021826446,0.00019504065736934234,0.9459459459459459,7.505726,-0.0019759065410956582,0.2523616,262205.0,24.051837921142578,0.16796875,0.0018511849,0.34294346,0.37677345,-0.0019759065410956582,7.507578,11034.239276538896,0.068359375,0.95,0.37677345,1.0,0.34294346
0.0,21.57874590990472,0.35819320132335025,17691.0,0.2879705,0.28724986,514,13.85,0.018886082,0.0001353895358988666,0.9473684210526315,7.5133615,0.0010767915058143747,0.25892723,262727.0,24.098179817199707,0.208984375,-0.0010712572,0.36010355,0.44331118,0.0010767915058143747,7.51229,11048.317905871216,0.072265625,0.96,0.44331118,1.0,0.36010355
0.0,21.44173729896633,0.34283106029033655,17731.0,0.2934582,0.29212916,515,13.66,0.011793519,0.00010068415152394058,0.9,7.5064526,0.001807922582277873,0.26527292,263263.0,24.14481782913208,0.193359375,-0.0018224142,0.3465102,0.45295665,0.001807922582277873,7.5046306,10978.169497070761,0.076171875,0.94,0.45295665,1.0,0.3465102
0.0,21.42290051382632,0.33728211373090744,17766.0,0.28786623,0.28568763,516,13.69,0.013659359,7.038058023075186e-05,0.9714285714285714,7.501054,0.0018911287140023585,0.2523616,263746.0,24.19149684906006,0.169921875,-0.0019126401,0.33921257,0.4348268,0.0018911287140023585,7.499141,10968.525063079076,0.068359375,0.95,0.4348268,1.0,0.33921257
0.0,21.239993518068385,0.3687201490004858,17804.0,0.28681412,0.29145232,517,13.8,0.014653462,9.035558953958875e-05,0.9473684210526315,7.5029154,0.0010076819877819314,0.25892723,264265.0,24.238577842712402,0.203125,-0.0010474357,0.3742637,0.63196474,0.0010076819877819314,7.5018673,10874.876681251013,0.072265625,0.97,0.63196474,1.0,0.3742637
0.0,21.46291340234673,0.3348902314901352,17839.0,0.28400397,0.2847743,518,13.86,0.011730311,5.553164707331841e-05,0.9714285714285714,7.5056796,0.002469313001104941,0.24899088,264753.0,24.28516983985901,0.18359375,-0.0024832839,0.3370405,0.4392545,0.002469313001104941,7.5031967,10989.011662001525,0.06640625,0.97,0.4392545,1.0,0.3370405
0.0,21.4096688734961,0.365523375570774,17877.0,0.2897359,0.28869563,519,13.96,0.010171968,4.896787595498609e-05,0.9736842105263158,7.5092597,-0.0005776047825444645,0.26212654,265282.0,24.33187770843506,0.208984375,0.00056265923,0.36881983,0.4676,-0.0005776047825444645,7.509822,10961.750463230002,0.07421875,0.98,0.4676,1.0,0.36881983
0.0,21.05045922208281,0.37917302300532657,17916.0,0.2934767,0.2920189,520,13.81,0.014108829,9.656624964312263e-05,0.9230769230769231,7.4975877,-0.0021419365584733896,0.25892723,265812.0,24.379382610321045,0.216796875,0.0021136275,0.38487834,0.8297768,-0.0021419365584733896,7.4997015,10777.8351217064,0.072265625,0.96,0.8297768,1.0,0.38487834
0.0,21.392634000295825,0.3854426617423694,17953.0,0.28881997,0.28955227,521,13.79,0.012371252,7.560324017201007e-05,0.972972972972973,7.4993334,0.0035720448504434894,0.25567293,266324.0,24.426127672195435,0.21484375,-0.0036095867,0.39089727,0.6853045,0.0035720448504434894,7.4957232,10953.028608151462,0.0703125,0.96,0.6853045,1.0,0.39089727
0.0,21.45775267562977,0.40011156847079593,17991.0,0.29419246,0.28894493,522,13.71,0.0433774,0.000969822704367592,0.8947368421052632,7.4962482,0.006041360378731042,0.2523616,266833.0,24.47273087501526,0.197265625,-0.0060988786,0.40498573,0.75143576,0.006041360378731042,7.49015,10986.369369922442,0.068359375,0.95,0.75143576,1.0,0.40498573
0.0,21.51741686588757,0.3196921596924464,18026.0,0.28649953,0.2928037,523,13.72,0.017618442,0.0001249550623469986,0.9714285714285714,7.5090427,0.0025440094929460124,0.24555838,267316.0,24.51920485496521,0.158203125,-0.0026085265,0.32315618,0.3899027,0.0025440094929460124,7.506435,11016.917435334435,0.064453125,0.95,0.3899027,1.0,0.32315618
0.0,21.375844090980905,0.36970013628403336,18067.0,0.2931845,0.2887645,524,13.74,0.03476246,0.0006369167634450907,0.9024390243902439,7.5031786,0.005644091198822329,0.2523616,267867.0,24.56598663330078,0.20703125,-0.0057154326,0.37140983,0.5149842,0.005644091198822329,7.4974623,10944.432174582224,0.068359375,0.95,0.5149842,1.0,0.37140983
0.0,21.316419670264885,0.5006381769975027,18105.0,0.32099652,0.30986464,525,13.67,0.03762523,0.0006256535571083077,0.9473684210526315,7.484188,0.0047676346051351475,0.24899088,268389.0,24.61289882659912,0.212890625,-0.0049460954,0.5092351,0.97544265,0.0047676346051351475,7.4792414,10914.006871175621,0.06640625,0.94,0.97544265,1.0,0.5092351
0.0,21.452813879383978,0.45683834453423816,18141.0,0.30194974,0.30483657,526,13.83,0.021468831,0.00023686263921263165,0.8888888888888888,7.492534,0.0018410050737050672,0.24899088,268895.0,24.659512758255005,0.21875,-0.0019435632,0.4648664,0.9125738,0.0018410050737050672,7.49059,10983.840706244597,0.06640625,0.93,0.9125738,1.0,0.4648664
0.0,21.21388867814784,0.36236188312371576,18180.0,0.29053843,0.29237399,527,13.74,0.017235326,0.00014048872526473136,0.8974358974358975,7.502454,0.0012956195423612371,0.25567293,269413.0,24.70665168762207,0.20703125,-0.0013150467,0.3659628,0.45079207,0.0012956195423612371,7.501139,10861.511003211694,0.0703125,0.92,0.45079207,1.0,0.3659628
0.0,21.459728830903043,0.38310881952444714,18215.0,0.287819,0.28597787,528,13.78,0.046513468,0.001036949057985718,0.9142857142857143,7.5051117,0.004628409951692447,0.24899088,269890.0,24.75325059890747,0.205078125,-0.0047906335,0.38458973,1.3792895,0.004628409951692447,7.500321,10987.381161422358,0.06640625,0.92,1.3792895,1.0,0.38458973
0.0,21.47522131596598,0.3236334050695101,18251.0,0.28862873,0.2862452,529,13.75,0.020420525,0.0001598375250371949,0.9722222222222222,7.511418,0.004043551460199524,0.25567293,270389.0,24.799815893173218,0.1953125,-0.0040715113,0.33177927,0.39621758,0.004043551460199524,7.507346,10995.313313774583,0.0703125,0.95,0.39621758,1.0,0.33177927
0.0,21.27123165400493,0.3412965734799703,18288.0,0.28811,0.29193172,530,13.85,0.014362358,7.648162227269495e-05,0.972972972972973,7.5059843,7.0487876655533546e-06,0.25567293,270899.0,24.846827745437622,0.201171875,-4.5211113e-05,0.341295,0.41817087,7.0487876655533546e-06,7.5059395,10890.870606850523,0.0703125,0.97,0.41817087,1.0,0.341295
0.0,21.464231432533815,0.32141263286272687,18324.0,0.2877169,0.2877894,531,13.91,0.012920563,7.084490425768308e-05,0.9722222222222222,7.5069404,0.0005568389048373015,0.26212654,271401.0,24.89341688156128,0.1796875,-0.00056752545,0.325964,0.40908307,0.0005568389048373015,7.506373,10989.686493457313,0.07421875,0.98,0.40908307,1.0,0.325964
0.0,21.33702320754525,0.34388696153958637,18362.0,0.28680262,0.28449154,532,13.96,0.009785781,4.0859754790290026e-05,0.9736842105263158,7.498049,0.0006206817003355053,0.25567293,271931.0,24.94028377532959,0.1796875,-0.00063886755,0.3466149,0.43689203,0.0006206817003355053,7.49741,10924.555882263168,0.0703125,0.98,0.43689203,1.0,0.3466149
0.0,21.385326059246417,0.34063111742337543,18398.0,0.28649873,0.2865929,533,13.92,0.0065934323,2.8807063699787253e-05,0.9444444444444444,7.501971,0.000841217530251015,0.25567293,272429.0,24.98704481124878,0.19921875,-0.0008512051,0.346085,0.47116995,0.000841217530251015,7.501119,10949.286942334165,0.0703125,0.97,0.47116995,1.0,0.346085
0.0,21.37486367759624,0.3613258997599284,18439.0,0.2940471,0.29354608,534,13.5,0.009074149,4.105093754939541e-05,0.8292682926829268,7.4927607,0.0002702329705546921,0.26212654,272959.0,25.033828735351562,0.19921875,-0.00029540015,0.36716333,0.52400374,0.0002702329705546921,7.492466,10943.930202929276,0.07421875,0.91,0.52400374,1.0,0.36716333
0.0,21.66233175982068,0.3202556918064753,18474.0,0.28853104,0.29023787,535,13.46,0.012343186,7.582166654174216e-05,0.9428571428571428,7.487442,0.0011389599773489558,0.2523616,273438.0,25.079991817474365,0.189453125,-0.0011604421,0.32422817,0.4291504,0.0011389599773489558,7.4862814,11091.113861028189,0.068359375,0.91,0.4291504,1.0,0.32422817
0.0,21.474451657826293,0.35512556384007127,18510.0,0.2856312,0.2849758,536,13.81,0.011467467,6.0986698069124636e-05,0.9444444444444444,7.490674,-0.0013950311210161697,0.25567293,273931.0,25.126558780670166,0.19140625,0.0013806637,0.35678804,0.4469955,-0.0013950311210161697,7.492055,10994.919248807062,0.0703125,0.96,0.4469955,1.0,0.35678804
0.0,20.532634928405336,0.3575208435455958,18547.0,0.28891054,0.28971294,537,13.61,0.013386324,7.516698133258615e-05,0.8918918918918919,7.490114,0.0004431723840146635,0.24555838,274421.0,25.175261735916138,0.224609375,-0.00045818635,0.35890186,0.4496874,0.0004431723840146635,7.4896564,10512.709083343532,0.064453125,0.94,0.4496874,1.0,0.35890186
0.0,17.078758561155766,0.32354295750459033,18583.0,0.29341978,0.2941922,538,13.63,0.008643852,4.613941609932227e-05,0.9444444444444444,7.503524,0.00018082160022458993,0.26527292,274916.0,25.233814001083374,0.162109375,-0.00019145434,0.32690707,0.4060415,0.00018082160022458993,7.503332,8744.324383311752,0.076171875,0.94,0.4060415,1.0,0.32690707
0.0,20.035750283031035,0.3618612090746562,18623.0,0.29427877,0.2914201,539,13.76,0.0124391485,4.936029290547594e-05,0.925,7.480766,-0.0014289701211964712,0.25892723,275461.0,25.283724784851074,0.21484375,0.0013835989,0.36305606,0.4218283,-0.0014289701211964712,7.4821496,10258.30414491189,0.072265625,0.95,0.4218283,1.0,0.36305606
0.0,21.223334868211328,0.3687569449345271,18660.0,0.2872387,0.28968865,540,13.56,0.014243053,9.837762324120074e-05,0.8918918918918919,7.481983,-0.00100765771639999,0.24555838,275948.0,25.33084273338318,0.228515625,0.0009742224,0.37219477,0.41060948,-0.00100765771639999,7.4829574,10866.3474525242,0.064453125,0.93,0.41060948,1.0,0.37219477
0.0,21.04465015930358,0.3619857902328173,18699.0,0.2878822,0.28785133,541,13.4,0.013790518,8.092242933344096e-05,0.8717948717948718,7.487289,0.000244143083061014,0.2523616,276465.0,25.378360748291016,0.22265625,-0.00025077432,0.3715372,0.42487916,0.000244143083061014,7.487038,10774.860881563432,0.068359375,0.91,0.42487916,1.0,0.3715372
0.0,21.404096796252258,0.3430461660027504,18736.0,0.28553388,0.28699434,542,13.51,0.012574912,7.522407789413894e-05,0.918918918918919,7.492752,1.2353193596937304e-06,0.24555838,276963.0,25.4250807762146,0.21484375,7.777067e-06,0.3474449,0.41239974,1.2353193596937304e-06,7.4927597,10958.897559681156,0.064453125,0.92,0.41239974,1.0,0.3474449
0.0,21.306024586000202,0.35001824051141733,18774.0,0.2903853,0.2887074,543,13.57,0.012186532,7.433599997360336e-05,0.8947368421052632,7.5005093,-0.0028750821948051453,0.26212654,277472.0,25.472015857696533,0.203125,0.002870675,0.3575624,0.5075544,-0.0028750821948051453,7.5033803,10908.684588032103,0.07421875,0.93,0.5075544,1.0,0.3575624
0.0,21.322921750447374,0.3440668508410454,18811.0,0.28835887,0.28611955,544,13.8,0.020764668,0.00017280787324125413,1.0,7.497018,0.002828774847633516,0.25892723,277992.0,25.518913745880127,0.21484375,-0.0028809523,0.3443362,0.52333236,0.002828774847633516,7.494137,10917.335936229056,0.072265625,0.96,0.52333236,1.0,0.3443362
0.0,21.421040535640415,0.347397488852342,18845.0,0.2873367,0.29014745,545,13.96,0.01139418,7.177186641153337e-05,0.9705882352941176,7.5011835,0.0009476556006120518,0.25892723,278459.0,25.56559681892395,0.208984375,-0.0009625803,0.35132045,0.4451892,0.0009476556006120518,7.5002203,10967.572754247893,0.072265625,0.99,0.4451892,1.0,0.35132045
0.0,21.484131374597904,0.36648530016342795,18883.0,0.2906497,0.29023257,546,13.73,0.011821964,5.360141737279871e-05,0.9210526315789473,7.4931216,-6.719106750097127e-05,0.26212654,278971.0,25.61214280128479,0.21484375,3.470169e-05,0.36934525,0.5753825,-6.719106750097127e-05,7.4931564,10999.875263794127,0.07421875,0.96,0.5753825,1.0,0.36934525
0.0,21.395034712126545,0.3356366902589798,18916.0,0.28871968,0.28797084,547,13.73,0.0076603564,2.629251503094565e-05,0.9696969696969697,7.49394,0.00010559010358216861,0.25567293,279426.0,25.65888261795044,0.177734375,-0.00012921056,0.3392702,0.42542964,0.00010559010358216861,7.4938107,10954.257772608791,0.0703125,0.96,0.42542964,1.0,0.3392702
