total_secs,retmean_NSN,vpredmean_NSN,advstd_IDN,retmean_IDN,epcount,ups,ext_reward_std,ext_reward,vpredstd_IDN,advmean_NSN,eprew,rew_mean_NSN,vfn_loss,metric,advstd_NSN,vpredmean_IDN,rew_mean_IDN,retstd_NSN,eplen,tcount,best_ext_ret,tps,n_updates,eprew_recent,idn_pg_loss,vpredstd_NSN,loss,advmean_IDN,retstd_IDN
11.496765851974487,14.589241,14.511389,1.4472839,-23.72424,22303.0,20.066231945766734,0.36855110526084905,0.162109375,0.34249926,0.07785098,0.86,0.16210938,1.1337814231713612,0.2368685007095337,0.41437182,-23.78704,-0.2368685,0.35505137,5.85,119674.0,1.0,10273.910756232568,228,0.8631578947368421,0.08890840673120692,0.21985172,0.2303053044403593,0.06280341,1.5350713
11.546223163604736,14.549816,14.576309,1.030801,-23.52583,22398.0,20.219457286238363,0.34763431549072266,0.140625,0.35774186,-0.026492193,0.73,0.140625,0.6467407469948132,0.23873155315717065,0.41579363,-23.78889,-0.23873156,0.34439456,5.33,120185.0,1.0,10352.362130554042,229,0.7368421052631579,0.09511601102227966,0.22948688,0.23416699857140585,0.2630615,1.1251276
11.595726013183594,14.611889,14.530529,0.68094313,-23.234417,22493.0,20.200857294225305,0.3630921840667725,0.15625,0.21932511,0.081360534,0.84,0.15625,0.3798086022337278,0.166075033446153,0.33698976,-23.690613,-0.16607504,0.3360002,5.72,120727.0,1.0,10342.838934643356,230,0.8315789473684211,0.03524537648384769,0.15892386,0.16322791207736978,0.4561953,0.6629212
11.645625114440918,14.594838,14.573143,1.943476,-23.767242,22592.0,20.040441106205684,0.3535911440849304,0.146484375,0.2668184,0.021694183,0.76,0.14648438,1.979091266791026,0.24771794925133386,0.39037704,-23.619694,-0.24771795,0.37058556,5.46,121267.0,1.0,10260.70584637731,231,0.7575757575757576,0.08146291070928177,0.18846582,0.24516843616341552,-0.14755061,1.966761
11.695311069488525,14.622989,14.626343,1.5003049,-23.66389,22688.0,20.12641196172708,0.35553312301635737,0.1484375,0.28360397,-0.0033548158,0.75,0.1484375,1.1947701325019202,0.2411278486251831,0.36953142,-23.604097,-0.24112785,0.3375505,5.39,121786.0,1.0,10304.722924404265,232,0.75,0.07915170847748716,0.19911517,0.23930340857865906,-0.059792906,1.4969913
11.744872093200684,14.634754,14.638238,1.0418708,-23.243185,22782.0,20.177145770995892,0.34964209794998163,0.142578125,0.3059772,-0.0034846272,0.76,0.14257812,0.6854645262161891,0.20779290795326233,0.38960508,-23.622158,-0.20779291,0.3427554,5.56,122310.0,1.0,10330.698634749897,233,0.7553191489361702,0.08808312025697282,0.20711276,0.20429249092315635,0.37897217,1.0813503
11.79445505142212,14.610582,14.596576,1.0433551,-23.327621,22880.0,20.168219805160458,0.35553312301635737,0.1484375,0.24896307,0.014008887,0.77,0.1484375,0.6254788711667062,0.1951091351608435,0.35217345,-23.554838,-0.19510913,0.33492434,5.51,122849.0,1.0,10326.128540242154,234,0.7653061224489796,0.06757878869151075,0.17851745,0.1922489422528694,0.2272157,1.0434889
11.844270944595337,14.616196,14.611292,1.0899101,-23.421173,22983.0,20.073914895449956,0.3516275882720947,0.14453125,0.32134104,0.004903568,0.74,0.14453125,0.6747303679585457,0.25012708455324173,0.3953605,-23.523684,-0.25012708,0.33606127,5.34,123396.0,1.0,10277.844426470378,235,0.7184466019417476,0.07310070446692407,0.22362533,0.24807286076247692,0.10251183,1.0759697
11.894245147705078,14.631691,14.592929,0.97137415,-23.10316,23078.0,20.01032408268808,0.3535911440849304,0.146484375,0.25165474,0.038763955,0.77,0.14648438,0.586523989836375,0.1903936043381691,0.355203,-23.447311,-0.1903936,0.33708358,5.52,123918.0,1.0,10245.285930336297,236,0.7578947368421053,0.055463467647011086,0.17319146,0.18938565968225396,0.3441486,0.96756124
11.943798065185547,14.614422,14.630886,1.310589,-23.287764,23182.0,20.18044649730562,0.34763431549072266,0.140625,0.3090499,-0.016465845,0.72,0.140625,0.9388222297032675,0.2341463640332222,0.3881565,-23.416456,-0.23414636,0.33685276,5.3,124462.0,1.0,10332.388606620478,237,0.6923076923076923,0.06697764185567698,0.21703583,0.23160372395068407,0.1286944,1.3044016
11.994046926498413,14.655068,14.614626,1.6052994,-23.486095,23280.0,19.900948476696133,0.3516275882720947,0.14453125,0.2774025,0.040443297,0.74,0.14453125,1.3720888545115788,0.25111630931496615,0.38190588,-23.34977,-0.2511163,0.36100966,5.42,124996.0,1.0,10189.28562006842,238,0.7448979591836735,0.09942205793534714,0.19538419,0.2476713103436244,-0.13632725,1.6099216
12.043703079223633,14.641877,14.659058,1.1829823,-23.34096,23381.0,20.138491307082532,0.3456037938594818,0.138671875,0.36566222,-0.017180441,0.69,0.13867188,0.7820126463969549,0.28315335387984913,0.40579543,-23.380783,-0.28315336,0.33027625,5.35,125536.0,1.0,10310.907549226256,239,0.6831683168316832,0.09719543686757484,0.2393584,0.28196310500303906,0.039823916,1.1783961
12.093674898147583,14.641855,14.65225,1.2727345,-23.368694,23480.0,20.011278787387223,0.3516275882720947,0.14453125,0.28745198,-0.010395607,0.7,0.14453125,0.881274941066901,0.24471778298417726,0.38206336,-23.370647,-0.24471778,0.35290506,5.18,126048.0,1.0,10245.774739142258,240,0.696969696969697,0.08782165745894113,0.20494324,0.23949586118881902,0.0019539446,1.2602861
12.143517255783081,14.663594,14.633802,0.9682318,-23.221628,23575.0,20.063256383518134,0.3574538826942444,0.150390625,0.2893389,0.029790074,0.8,0.15039062,0.5550434589385986,0.22045206278562549,0.39061725,-23.376453,-0.22045206,0.34350207,5.53,126575.0,1.0,10272.387268361284,241,0.8,0.09350142752130826,0.20578018,0.2180666709318757,0.1548259,0.9746454
12.193244218826294,14.618587,14.666674,0.9701824,-23.33965,23674.0,20.109814450783908,0.34964209794998163,0.142578125,0.332545,-0.04808814,0.73,0.14257812,0.5556353876988093,0.24662155409653982,0.4146176,-23.382727,-0.24662156,0.34329006,5.31,127104.0,1.0,10296.224998801361,242,0.7373737373737373,0.08750338712707162,0.22557765,0.2439623152216276,0.043075696,0.9692369
12.243336915969849,14.590583,14.633928,1.5160192,-23.585579,23778.0,19.962989757453453,0.34763431549072266,0.140625,0.31952572,-0.04334563,0.71,0.140625,1.2729091793298721,0.297518233458201,0.45385632,-23.365627,-0.29751825,0.38587493,5.16,127638.0,1.0,10221.050755816168,243,0.6826923076923077,0.11182591439380002,0.22558667,0.2911586702490846,-0.21995287,1.5297902
12.292873859405518,14.658457,14.57357,1.0681062,-23.462751,23875.0,20.186954031563292,0.3630921840667725,0.15625,0.28843895,0.08488563,0.81,0.15625,0.6533961296081543,0.24459235245982805,0.39994842,-23.374584,-0.24459235,0.36329082,5.55,128175.0,1.0,10335.720464160406,244,0.8041237113402062,0.09630584732318918,0.19985543,0.24258688526848954,-0.088166535,1.0754974
12.342668056488037,14.708665,14.6609745,1.1742835,-23.403519,23973.0,20.082661406163215,0.35935378074645996,0.15234375,0.31809533,0.04768975,0.77,0.15234375,0.7750578547517458,0.24744938934842742,0.41472945,-23.435928,-0.24744938,0.35578474,5.38,128705.0,1.0,10282.322639955566,245,0.7755102040816326,0.09451721352525055,0.21507062,0.24384101200848818,0.032407567,1.1839803
12.392246007919312,14.688276,14.720629,1.2525622,-23.598476,24074.0,20.17025655822453,0.34964209794998163,0.142578125,0.29748017,-0.03235385,0.7,0.14257812,0.8786200433969498,0.2756746560335159,0.41222602,-23.450203,-0.27567464,0.34997228,5.17,129225.0,1.0,10327.17135781096,246,0.693069306930693,0.12472114122162262,0.20797534,0.27384413033723837,-0.14827542,1.2864609
12.442012071609497,14.659807,14.700885,1.1631433,-23.596226,24171.0,20.094014391522226,0.3435502052307129,0.13671875,0.2674572,-0.0410783,0.72,0.13671875,0.7463907115161419,0.25319887325167656,0.3586009,-23.458237,-0.25319886,0.3260015,5.34,129744.0,1.0,10288.13536845938,247,0.7216494845360825,0.08444106082121532,0.19049098,0.2508374539514383,-0.13799101,1.1492361
12.491588115692139,14.653454,14.65419,1.2415982,-23.541882,24267.0,20.171032572365668,0.35553312301635737,0.1484375,0.2728566,-0.0007367935,0.78,0.1484375,0.8495536843935648,0.26299453526735306,0.3950924,-23.480186,-0.26299453,0.3617426,5.54,130282.0,1.0,10327.568677051222,248,0.7916666666666666,0.11284592359637222,0.18583703,0.26040757298081496,-0.06169714,1.2849888
12.541250944137573,14.692612,14.656094,0.7530984,-23.24763,24368.0,20.13578427371928,0.3574538826942444,0.150390625,0.295081,0.036517642,0.73,0.15039062,0.3897123187780381,0.23649087796608606,0.37292007,-23.52921,-0.23649088,0.33286086,5.36,130821.0,1.0,10309.521548144272,249,0.7227722772277227,0.1327630424251159,0.19578207,0.23506887195010984,0.2815771,0.7834513
12.59095811843872,14.6573925,14.65861,0.97254604,-23.347967,24468.0,20.117820295749855,0.3516275882720947,0.14453125,0.21951029,-0.0012185927,0.73,0.14453125,0.5362026790777843,0.23873448371887204,0.34434757,-23.473185,-0.23873448,0.33109108,5.27,131348.0,1.0,10300.323991423926,250,0.73,0.1268756203353405,0.16299734,0.23403767310082912,0.12521718,0.9766858
12.640552043914795,14.635078,14.666187,0.95905745,-23.36857,24562.0,20.163759783089436,0.34763431549072266,0.140625,0.20993908,-0.031109717,0.77,0.140625,0.5144532596071562,0.23794248824318248,0.3297104,-23.433813,-0.23794249,0.3248841,5.51,131863.0,1.0,10323.845008941791,251,0.7553191489361702,0.1145053996394078,0.1572341,0.23467267661665878,0.06523989,0.95169824
12.689646005630493,14.655181,14.622004,0.91243863,-23.302486,24659.0,20.369103756404343,0.35553312301635737,0.1484375,0.20940788,0.033177473,0.78,0.1484375,0.47481483096877736,0.22197964539130527,0.3335553,-23.392792,-0.22197965,0.33276227,5.63,132412.0,1.0,10428.981123279023,252,0.7835051546391752,0.10702579220136008,0.15342885,0.21928124238426483,0.09030852,0.91416055
12.739153146743774,14.6876545,14.652099,0.8644667,-23.253319,24754.0,20.199106179688705,0.35553312301635737,0.1484375,0.28741676,0.035555042,0.77,0.1484375,0.45082339644432073,0.24231794228156409,0.37296173,-23.396156,-0.24231794,0.34740978,5.53,132935.0,1.0,10341.942364000617,253,0.7578947368421053,0.1299288390825192,0.18641938,0.2403599147995313,0.14283773,0.89700526
12.788974046707153,14.687618,14.66984,1.1500976,-23.370275,24850.0,20.0718975517314,0.3456037938594818,0.138671875,0.18964452,0.017778972,0.71,0.13867188,0.7193293198943138,0.25112511465946835,0.3399507,-23.34042,-0.25112513,0.34224203,5.28,133439.0,1.0,10276.811546486477,254,0.6979166666666666,0.09533440942565599,0.1463457,0.24849567065636316,-0.029859193,1.1541299
12.839698791503906,14.705272,14.689743,1.3050835,-23.35477,24943.0,19.714244083570303,0.3535911440849304,0.146484375,0.19719581,0.015530495,0.81,0.14648438,0.9031833646198113,0.2495467128853003,0.3220324,-23.327368,-0.2495467,0.32633853,5.62,133959.0,1.0,10093.692970787995,255,0.7956989247311828,0.10192852467298508,0.14743377,0.24557936688264212,-0.027399931,1.3018245
12.889539003372192,14.771679,14.7174425,1.4706073,-23.582993,25044.0,20.064120165514602,0.3667508959770203,0.16015625,0.22406651,0.054237448,0.8,0.16015625,1.1642412046591442,0.2673051754633586,0.3415721,-23.347013,-0.26730517,0.33417344,5.57,134519.0,1.0,10272.829524743476,256,0.7920792079207921,0.09348628095661599,0.15807329,0.2652462280044953,-0.23597984,1.464346
12.938775062561035,14.807819,14.781417,0.99941444,-23.563616,25144.0,20.31031761019994,0.3535911440849304,0.146484375,0.21035069,0.026402641,0.69,0.14648438,0.5798720171054205,0.26548222949107486,0.3730503,-23.391735,-0.26548225,0.3632013,5.02,135021.0,1.0,10398.88261642237,257,0.69,0.1278045701328665,0.15467697,0.2591378828510642,-0.17187904,1.0186318
12.98854398727417,14.846347,14.820494,1.088108,-23.433847,25240.0,20.09285926436914,0.3516275882720947,0.14453125,0.1732914,0.025853742,0.75,0.14453125,0.645661989847819,0.2365763261914253,0.32939672,-23.436531,-0.23657633,0.34439844,5.28,135525.0,1.0,10287.543943356999,258,0.7395833333333334,0.10017512015474493,0.13789035,0.23352142609655854,0.0026840754,1.0956038
13.03797698020935,14.879383,14.847165,0.85018426,-23.323603,25335.0,20.229404303139333,0.3574538826942444,0.150390625,0.16872573,0.032217808,0.78,0.15039062,0.42152162268757815,0.21873766308029494,0.32195807,-23.457298,-0.21873766,0.34037527,5.44,136039.0,1.0,10357.455003207338,259,0.7684210526315789,0.08713711829235157,0.13362248,0.21723279574265084,0.13369405,0.84744215
13.087796926498413,14.9604225,14.882234,1.0937163,-23.613213,25433.0,20.07228177641654,0.3630921840667725,0.15625,0.1752549,0.07819057,0.79,0.15625,0.6669045065840086,0.2598385810852051,0.33579117,-23.456163,-0.25983858,0.34760293,5.42,136569.0,1.0,10277.008269525268,260,0.7857142857142857,0.10097985621541739,0.13684615,0.2554511533429225,-0.15704715,1.1034528
13.147532939910889,14.973008,14.952947,1.8249893,-23.792587,25529.0,16.7403203339839,0.35553312301635737,0.1484375,0.16745725,0.02006118,0.74,0.1484375,1.771091086169084,0.26740377893050515,0.34631947,-23.462198,-0.26740378,0.36117187,5.23,137072.0,1.0,8571.044010999756,261,0.7395833333333334,0.07663948802898328,0.13371061,0.26363971301664907,-0.33038738,1.8295866
13.198467016220093,15.039103,15.014904,0.70671904,-23.167423,25628.0,19.633221459231486,0.35935378074645996,0.15234375,0.1667749,0.024198463,0.77,0.15234375,0.3653557077050209,0.19141621887683868,0.3116705,-23.527016,-0.19141623,0.33403406,5.35,137601.0,1.0,10052.20938712652,262,0.7676767676767676,0.08250302324692407,0.13335513,0.18522603592524925,0.35958976,0.70865405
13.248168230056763,14.978237,15.022369,1.0809772,-23.321966,25721.0,20.120232944133704,0.34763431549072266,0.140625,0.15753487,-0.04413318,0.79,0.140625,0.6350509487092495,0.20115059738357863,0.27691087,-23.50893,-0.2011506,0.31136546,5.53,138112.0,1.0,10301.559267396457,263,0.7741935483870968,0.07089469876761238,0.12787424,0.19869031384587288,0.1869652,1.0857462
13.298161029815674,14.970871,14.974765,0.95238036,-23.40808,25818.0,20.002880511243056,0.3574538826942444,0.150390625,0.1582682,-0.0038941074,0.81,0.15039062,0.4971122667193413,0.22399096811811128,0.29275197,-23.450817,-0.22399096,0.32535848,5.71,138665.0,1.0,10241.474821756445,264,0.8041237113402062,0.1124002089103063,0.1277223,0.22194236532474557,0.0427394,0.9598412
13.347408056259155,14.971912,14.956983,0.77769077,-23.089365,25913.0,20.305794526450327,0.35553312301635737,0.1484375,0.20174633,0.014930621,0.77,0.1484375,0.39673304309447616,0.1784269412358602,0.30911753,-23.417267,-0.17842694,0.33155635,5.57,139199.0,1.0,10396.566797542568,265,0.7789473684210526,0.08960806904360652,0.14509568,0.1755284772564967,0.32789993,0.78755385
13.397076845169067,14.983651,14.958559,1.6960329,-23.3061,26012.0,20.133367894549888,0.3516275882720947,0.14453125,0.19111778,0.025092253,0.69,0.14453125,1.4912157729268072,0.2645619635780652,0.32374159,-23.356907,-0.26456195,0.33985007,5.21,139714.0,1.0,10308.284362009543,266,0.6868686868686869,0.08426702860742807,0.14242691,0.2616651604572932,0.050806686,1.6974247
13.446834087371826,14.928276,14.97558,1.0622741,-23.000362,26106.0,20.09757686981605,0.3435502052307129,0.13671875,0.17179586,-0.047304474,0.77,0.13671875,0.6428808545072874,0.19285194327433905,0.28381532,-23.30134,-0.19285195,0.3077472,5.48,140226.0,1.0,10289.959357345817,267,0.7553191489361702,0.06395907009330888,0.13301703,0.18822656525298956,0.30097744,1.063752
13.496824979782104,14.925094,14.923073,2.15694,-23.337425,26204.0,20.00364369959509,0.3516275882720947,0.14453125,0.1668519,0.0020213155,0.74,0.14453125,2.3821227103471756,0.2359246214230855,0.311117,-23.238384,-0.23592463,0.34025648,5.53,140766.0,1.0,10241.865574192687,268,0.7346938775510204,0.06270525294045608,0.12991463,0.23370650069167215,-0.09904055,2.1541243
13.54622197151184,14.928254,14.925615,1.3572168,-22.90325,26300.0,20.24414777060226,0.35553312301635737,0.1484375,0.2791755,0.002639345,0.8,0.1484375,1.0376042524973552,0.2123481904466947,0.36011258,-23.244724,-0.2123482,0.33160448,5.72,141318.0,1.0,10365.003658548358,269,0.8020833333333334,0.13349299412220714,0.1799777,0.2103353743441403,0.34147418,1.4984478
13.595607042312622,14.833431,14.906252,1.4360607,-23.113676,26402.0,20.249034450795612,0.3372465074062348,0.13085937500000003,0.2270815,-0.07282065,0.67,0.13085938,1.0844742357730865,0.2266425887743632,0.32092482,-23.177614,-0.22664258,0.3199278,5.19,141847.0,1.0,10367.505638807354,270,0.6568627450980392,0.1059780640838047,0.15664484,0.2252527205273509,0.0639375,1.4483672
13.644956111907959,14.820522,14.81956,0.92352724,-22.820677,26497.0,20.26380655603063,0.3516275882720947,0.14453125,0.14438434,0.00096072536,0.76,0.14453125,0.5028345187505087,0.18811663116017982,0.2948943,-23.101286,-0.18811664,0.33016157,5.56,142377.0,1.0,10375.068956687683,271,0.7578947368421053,0.07863898156210779,0.11942817,0.18690266180783513,0.2806088,0.92384267
13.694422006607056,14.758953,14.784626,1.0474881,-22.750235,26594.0,20.21594890950717,0.34964209794998163,0.142578125,0.14459899,-0.025672881,0.75,0.14257812,0.6187761202454566,0.18340693414211273,0.27914736,-23.036474,-0.18340695,0.31429908,5.55,142918.0,1.0,10350.56584166767,272,0.7525773195876289,0.08115298425157866,0.11970986,0.18168907915242016,0.28623974,1.0484315
13.745148181915283,14.749027,14.752486,0.8984472,-22.728188,26691.0,19.713688128933406,0.3516275882720947,0.14453125,0.16462867,-0.0034586545,0.75,0.14453125,0.46752994507551193,0.19651024602353573,0.301074,-22.958382,-0.19651024,0.32821903,5.57,143457.0,1.0,10093.408322013904,273,0.7422680412371134,0.10235129700352749,0.12729877,0.1952210906893015,0.23019347,0.8936917
13.794965028762817,14.75868,14.729027,0.96540576,-22.521914,26784.0,20.073530608240368,0.35553312301635737,0.1484375,0.1838256,0.029656002,0.78,0.1484375,0.5687486603856087,0.18948373819390932,0.31658226,-22.88171,-0.18948375,0.33641285,5.62,143981.0,1.0,10277.647671419069,274,0.7741935483870968,0.11842073670898874,0.13487811,0.18793637988468012,0.35979718,0.96317166
13.844608068466187,14.713678,14.72645,1.1057638,-22.573978,26878.0,20.143810813666445,0.34763431549072266,0.140625,0.14138871,-0.012771582,0.8,0.140625,0.6654083083073299,0.199595686669151,0.28190362,-22.772078,-0.1995957,0.31623375,5.65,144510.0,1.0,10313.63113659722,275,0.7872340425531915,0.08240939180056255,0.11752698,0.19640120336165032,0.19809714,1.107153
13.894395112991333,14.705995,14.710245,1.5019727,-22.609911,26978.0,20.08554654203101,0.3516275882720947,0.14453125,0.16321589,-0.0042495187,0.74,0.14453125,1.1788394699494045,0.2174180286626021,0.31175122,-22.691032,-0.21741803,0.33739462,5.46,145056.0,1.0,10283.799829519878,276,0.74,0.1020687404088676,0.12747143,0.21609376029421884,0.08112176,1.5044228
13.943947076797485,14.666475,14.693138,0.71145386,-22.280663,27075.0,20.180834889047134,0.3435502052307129,0.13671875,0.13782966,-0.026663164,0.73,0.13671875,0.345644863943259,0.1709307668109735,0.2777287,-22.636425,-0.17093077,0.3135495,5.44,145582.0,1.0,10332.587463192132,277,0.7216494845360825,0.09277700632810593,0.11738847,0.1690220225136727,0.35576183,0.71425974
13.99337387084961,14.656927,14.651774,0.99254704,-22.658482,27175.0,20.231941382753448,0.34763431549072266,0.140625,0.14113653,0.005152231,0.69,0.140625,0.5439280197024345,0.2531550191342831,0.2977164,-22.570229,-0.25315502,0.32836246,5.38,146120.0,1.0,10358.753987969765,278,0.69,0.1469709345450004,0.12009522,0.24774082501729333,-0.088253506,0.9967958
14.043123960494995,14.714793,14.645407,1.117839,-22.261602,27270.0,20.100466293184834,0.3612330853939056,0.154296875,0.1800997,0.069385305,0.82,0.15429688,0.7063154180844624,0.18439453591903052,0.30160448,-22.534859,-0.18439454,0.32767776,5.72,146666.0,1.0,10291.438742110635,279,0.8210526315789474,0.07445966250573595,0.13340801,0.18283543409779665,0.2732553,1.1052924
14.092643022537231,14.7066765,14.700523,0.8587041,-22.233461,27367.0,20.19424356517636,0.3516275882720947,0.14453125,0.16022797,0.0061531765,0.77,0.14453125,0.43818123390277225,0.17221071757376194,0.29350278,-22.49263,-0.17221072,0.32138747,5.46,147194.0,1.0,10339.452705370297,280,0.7628865979381443,0.08117734834862253,0.12667969,0.17042234384765229,0.25916836,0.85584575
14.142194032669067,14.663594,14.726499,1.7956067,-22.371536,27463.0,20.181223295738867,0.3456037938594818,0.138671875,0.29964277,-0.06290449,0.75,0.13867188,1.688637855152289,0.2196258132656415,0.39816067,-22.452627,-0.21962582,0.34113878,5.64,147734.0,1.0,10332.7863274183,281,0.7395833333333334,0.13116159383207557,0.19407372,0.217589108661438,0.08109295,2.0031362
14.191654205322266,14.633068,14.631913,1.1042534,-22.181526,27564.0,20.2182876920333,0.3516275882720947,0.14453125,0.13978286,0.0011538733,0.73,0.14453125,0.6675462971131007,0.1997452713549137,0.30094174,-22.359653,-0.19974527,0.33104405,5.43,148282.0,1.0,10351.76329832105,282,0.7227722772277227,0.10522694249326983,0.119944796,0.19736914026240507,0.17812313,1.1063718
14.24070692062378,14.617642,14.607206,0.83196056,-22.042976,27661.0,20.38623129939439,0.34763431549072266,0.140625,0.1867122,0.010436993,0.73,0.140625,0.42293315132459003,0.19153362760941187,0.30741265,-22.315884,-0.19153363,0.32556885,5.43,148811.0,1.0,10437.750425289927,283,0.7319587628865979,0.09462029673159121,0.13961974,0.18945253981898227,0.27290934,0.8311384
14.290051937103271,14.617538,14.6024065,1.9159026,-22.421936,27758.0,20.265470990684552,0.3535911440849304,0.146484375,0.13819186,0.015131391,0.78,0.14648438,1.899401528139909,0.23010726769765216,0.29524133,-22.23861,-0.23010728,0.32655114,5.57,149350.0,1.0,10375.92114723049,284,0.7731958762886598,0.06905814462030928,0.11791139,0.22749267953137556,-0.18332568,1.9147241
14.339816808700562,14.652184,14.632402,1.3701628,-22.193333,27854.0,20.09449573370255,0.3535911440849304,0.146484375,0.20623408,0.019779023,0.78,0.14648438,0.9909298941493034,0.19314064768453437,0.31923497,-22.23867,-0.19314066,0.33535916,5.65,149890.0,1.0,10288.381815655706,285,0.7708333333333334,0.06393534286568561,0.14817822,0.19040054253612956,0.045336105,1.3832322
14.389222145080566,14.640352,14.664001,0.8986816,-21.934887,27950.0,20.240728497594358,0.34763431549072266,0.140625,0.25800064,-0.023649633,0.74,0.140625,0.5118506004412968,0.17856612304846448,0.34637883,-22.263767,-0.17856613,0.32664797,5.49,150419.0,1.0,10363.252990768311,286,0.7395833333333334,0.10173402988584712,0.1744602,0.17700575338676572,0.32887903,0.9651184
14.438793897628784,14.626801,14.611744,0.86358374,-21.862434,28047.0,20.172778822522233,0.3535911440849304,0.146484375,0.1342457,0.015056604,0.78,0.14648438,0.454809253414472,0.1781239981452624,0.29153883,-22.180784,-0.17812401,0.32405415,5.6,150965.0,1.0,10328.462757131383,287,0.7835051546391752,0.0985101768746972,0.11620648,0.17798659189914662,0.3183477,0.86414486
14.488213062286377,14.580318,14.59374,0.8307805,-21.703583,28145.0,20.23506481602092,0.34964209794998163,0.142578125,0.13181753,-0.013422139,0.75,0.14257812,0.4388572772343953,0.15773002058267593,0.27978846,-22.081339,-0.15773001,0.31771702,5.49,151502.0,1.0,10360.35318580271,288,0.7448979591836735,0.09053023966650169,0.1153449,0.15600239237149557,0.37775558,0.833187
14.53769326210022,14.598787,14.569254,1.0720968,-21.762966,28244.0,20.210104319753295,0.3574538826942444,0.150390625,0.13651015,0.02953349,0.76,0.15039062,0.6328860173622768,0.18406580885251364,0.2970762,-21.971588,-0.18406582,0.33033106,5.58,152058.0,1.0,10347.573411713687,289,0.7676767676767676,0.09448407931874195,0.117458746,0.18169049041656157,0.20862296,1.0700704
14.586464881896973,14.538542,14.58205,1.2221969,-21.677826,28339.0,20.50372745804471,0.33937197923660284,0.13281249999999997,0.22704414,-0.043507427,0.7,0.1328125,0.8190267036358515,0.21380483855803809,0.32807237,-21.898685,-0.21380484,0.33362862,5.4,152572.0,1.0,10497.908458518892,290,0.6947368421052632,0.09462457119176784,0.15991846,0.21195696666836739,0.22085986,1.2403634
14.636148929595947,14.511868,14.536581,1.0287699,-21.684551,28434.0,20.127184605787225,0.3435502052307129,0.13671875,0.1370901,-0.024713326,0.76,0.13671875,0.5757289181152979,0.19601217036445936,0.2912259,-21.808167,-0.19601217,0.31708255,5.64,153106.0,1.0,10305.118518163059,291,0.7473684210526316,0.100451718394955,0.117973514,0.19241557627295455,0.12361759,1.028029
14.685697078704834,14.501233,14.48918,0.77694815,-21.318247,28531.0,20.18238860552401,0.3516275882720947,0.14453125,0.13309157,0.012054578,0.77,0.14453125,0.41875065366427106,0.16260633741815886,0.28199583,-21.750652,-0.16260634,0.31894222,5.62,153650.0,1.0,10333.382966028294,292,0.7628865979381443,0.09951466352989276,0.11520176,0.16085599424938363,0.43240765,0.7762294
14.735100030899048,14.507046,14.469153,0.9956092,-21.473415,28628.0,20.24170531487228,0.35935378074645996,0.15234375,0.1329768,0.03789218,0.81,0.15234375,0.5516907473405201,0.19309862703084948,0.3030283,-21.656487,-0.19309862,0.33736902,5.74,154206.0,1.0,10363.753121214608,293,0.8041237113402062,0.11515956340978543,0.113836505,0.1919576171785593,0.18307069,0.9936258
14.785057067871094,14.503422,14.503899,1.3905622,-21.783726,28727.0,20.017199990455055,0.3516275882720947,0.14453125,0.24746959,-0.000475585,0.74,0.14453125,1.0463780909776688,0.23114582896232605,0.3432298,-21.588974,-0.23114583,0.32801202,5.45,154745.0,1.0,10248.806395112988,294,0.7373737373737373,0.11284324837227662,0.17012408,0.2294815678227072,-0.19475332,1.4328631
14.834938049316406,14.53174,14.54337,1.7061961,-21.682451,28822.0,20.047721015601102,0.3535911440849304,0.146484375,0.3352003,-0.011628874,0.79,0.14648438,1.5432982022563615,0.22539444640278816,0.42537004,-21.616276,-0.22539444,0.34785512,5.63,155282.0,1.0,10264.433159987764,295,0.7894736842105263,0.1503454240349432,0.21818061,0.22308066844319302,-0.06617447,1.9323955
14.88394808769226,14.527211,14.542033,1.3252429,-21.552792,28916.0,20.40398320709466,0.3516275882720947,0.14453125,0.4067724,-0.014822203,0.77,0.14453125,0.9788449406623839,0.23223817038039368,0.43884552,-21.663357,-0.23223814,0.33646268,5.61,155815.0,1.0,10446.839402032467,296,0.776595744680851,0.1491216979144762,0.25872013,0.23033661294418079,0.110566385,1.515843
14.93376088142395,14.4812355,14.488784,0.9811698,-21.54277,29013.0,20.075163930503038,0.3535911440849304,0.146484375,0.28121227,-0.007549233,0.77,0.14648438,0.5433335875471432,0.21133730188012126,0.34615317,-21.613262,-0.2113373,0.33122396,5.53,156350.0,1.0,10278.483932417555,297,0.7628865979381443,0.11373779301842055,0.18851022,0.20929542804757756,0.07048991,1.0017245
14.982792854309082,14.503969,14.482277,1.0478797,-21.414852,29107.0,20.39485546181712,0.35553312301635737,0.1484375,0.33406723,0.021691557,0.79,0.1484375,0.6365996276338894,0.19801151504119238,0.38275132,-21.600422,-0.19801152,0.33155778,5.66,156884.0,1.0,10442.165996450365,298,0.7872340425531915,0.11428860047211249,0.2173343,0.19677334387476245,0.18557201,1.1770741
15.032323122024536,14.501083,14.451527,1.0656549,-21.20803,29203.0,20.18967484175311,0.3574538826942444,0.150390625,0.16680965,0.04955563,0.81,0.15039062,0.6459319045146306,0.1614603940397501,0.27732998,-21.520306,-0.16146038,0.3212741,5.64,157424.0,1.0,10337.113518977592,299,0.8020833333333334,0.06971627830838163,0.12908119,0.15678457388033473,0.3122733,1.0507348
