rew_std_ext,advmean,nsn_loss,epcount,ups,advstd,vpredstd,rew_mean_ext,metricstd,tcount,vfn_loss,tps,eprew_recent,rew_std_int,idn_loss,eplen,eprew,total_secs,n_updates,best_ext_ret,retmean,metric,rew_mean_int,idn_pg_loss,metricmean,retstd,vpredmean
0.36309218,0.00024948368,0.1886865049600601,96930.0,21.813635394400844,0.001679906,0.29488274,0.15625,0.30814648,556603.0,2.230966553421846e-06,11168.581321933232,0.8333333333333334,0.30814648,-0.0004432254985052471,5.68,0.84,48.12106490135193,1030,1.0,16.817024,0.0,0.1877302,-0.0002685277268028585,0.1877302,0.2948516,16.816774
0.3685511,0.0007403128,0.18888521194458005,97026.0,22.04384272958044,0.0015368978,0.29370633,0.16210938,0.30101618,557150.0,2.2321007643692306e-06,11286.447477545185,0.8645833333333334,0.30101618,-0.0009161613415926693,5.71,0.87,48.16642904281616,1031,1.0,16.829786,0.0,0.19575244,-0.0007191880334479114,0.19575244,0.29379112,16.829044
0.3516276,8.198936e-05,0.19721767057975131,97122.0,21.542393425783256,0.00088952755,0.28576908,0.14453125,0.34875312,557678.0,1.2027318708381547e-06,11029.705434001027,0.7708333333333334,0.34875312,-0.0002766018981977444,5.52,0.78,48.212849140167236,1032,1.0,16.819265,0.0,0.19615239,-8.654565954202553e-05,0.19615239,0.2857049,16.819183
0.36493134,0.00027001265,0.19722977901498479,97218.0,21.61466433735809,0.0013801861,0.28959182,0.15820312,0.3797118,558226.0,2.1911859420242763e-06,11066.708140727342,0.84375,0.3797118,-0.00043488306619110517,5.72,0.85,48.259114027023315,1033,1.0,16.823704,0.0,0.20262331,-0.0002501537158726327,0.20262331,0.2896305,16.823433
0.37033227,-1.7622951e-06,0.18296880399187404,97314.0,21.963501547387768,0.0010889629,0.2962433,0.1640625,0.31952056,558784.0,1.6026594569969648e-06,11245.312792262537,0.875,0.31952056,-0.0001860377105913358,5.82,0.88,48.3046441078186,1034,1.0,16.826193,0.0,0.18162383,-7.006443221750189e-06,0.18162383,0.29619482,16.826195
0.35935378,0.00029754726,0.1936551593244076,97410.0,21.824645388225743,0.0015201409,0.29149985,0.15234375,0.32993466,559318.0,1.3307408058456833e-06,11174.21843877158,0.8125,0.32993466,-0.0004644572945835534,5.58,0.82,48.3504638671875,1035,1.0,16.820362,0.0,0.19652629,-0.00027378723007132066,0.19652629,0.2913769,16.820065
0.3667509,7.074996e-05,0.1862101045747598,97506.0,21.758864512380487,0.0007888837,0.29329255,0.16015625,0.31848723,559866.0,6.508252804830287e-07,11140.53863033881,0.8541666666666666,0.31848723,-0.00026515724069516483,5.72,0.86,48.396422147750854,1036,1.0,16.823341,0.0,0.1861518,-7.410648170965335e-05,0.1861518,0.29330617,16.82327
0.36493134,0.00015001645,0.19016580283641815,97602.0,21.919311007985282,0.0009539782,0.290943,0.15820312,0.33191097,560408.0,5.511525837202196e-07,11222.687236088464,0.84375,0.33191097,-0.00034054824936902156,5.66,0.85,48.4420440196991,1037,1.0,16.82634,0.0,0.19030736,-0.0001506619251661808,0.19030736,0.29093763,16.82619
0.35745388,0.00020762521,0.1914926953613758,97698.0,21.673189510399173,0.000629929,0.29107592,0.15039062,0.3353742,560950.0,3.778899516267605e-07,11096.673029324376,0.8020833333333334,0.3353742,-0.0003916679985801844,5.66,0.81,48.48818397521973,1038,1.0,16.819246,0.0,0.19406934,-0.00020092920764606484,0.19406934,0.29105052,16.819038
0.36309218,-0.006134399,0.20926810801029205,97794.0,21.94568914096755,0.041742884,0.29126763,0.15625,0.60463643,561494.0,0.0012052529954947506,11236.192840175385,0.8333333333333334,0.60463643,0.005890184377373467,5.68,0.84,48.533751010894775,1039,1.0,16.817913,0.0,0.21013945,0.0060784437814618295,0.21013945,0.29416516,16.824049
0.35745388,0.0017448514,0.201283381630977,97890.0,22.16897730936537,0.0026628093,0.28919455,0.15039062,0.35294193,562034.0,5.944415700772273e-05,11350.51638239507,0.8020833333333334,0.35294193,-0.0019079565778762722,5.64,0.81,48.578859090805054,1040,1.0,16.806587,0.0,0.20323077,-0.001714742698823102,0.20323077,0.28927287,16.80484
0.36493134,0.00013400316,0.17866328979531926,97986.0,22.21041706381987,0.0016462413,0.29185182,0.15820312,0.33008525,562581.0,1.6414573195788762e-05,11371.733536675774,0.84375,0.33008525,-0.0003039591950558436,5.71,0.85,48.62388300895691,1041,1.0,16.80817,0.0,0.1816793,-0.00013503519949153997,0.1816793,0.29182142,16.808037
0.37383854,0.0016572359,0.1926060083011786,98082.0,22.033767953014845,0.0024845316,0.29525852,0.16796875,0.30658978,563135.0,7.3445519888082345e-06,11281.2891919436,0.8958333333333334,0.30658978,-0.001861370779806748,5.78,0.9,48.669267892837524,1042,1.0,16.819353,0.0,0.1916381,-0.0016809350927360354,0.1916381,0.29524976,16.817696
0.35935378,0.0011104313,0.19097013150652253,98178.0,22.057986105632953,0.0030954543,0.29146808,0.15234375,0.30833417,563671.0,7.222356164978312e-06,11293.688886084072,0.8125,0.30833417,-0.0012924885765338938,5.6,0.82,48.71460294723511,1043,1.0,16.810305,0.0,0.19366595,-0.0011096301119929801,0.19366595,0.29168633,16.809196
0.36309218,0.0006791095,0.18657309934496877,98274.0,21.423338202694833,0.0011729196,0.29261953,0.15625,0.31039643,564216.0,1.8683949652616625e-06,10968.749159779754,0.8333333333333334,0.31039643,-0.0008639855174502979,5.69,0.84,48.76128101348877,1044,1.0,16.812641,0.0,0.18791711,-0.0006825194698952448,0.18791711,0.29268444,16.811962
0.35935378,0.00039285733,0.18742224822441736,98370.0,21.458740707769916,0.00076123234,0.28944534,0.15234375,0.3211581,564756.0,7.435364371607042e-07,10986.875242378197,0.8125,0.3211581,-0.0005918932171577277,5.64,0.82,48.80788207054138,1045,1.0,16.813606,0.0,0.18827361,-0.00039815351253006764,0.18827361,0.28946242,16.813213
0.36493134,0.00085218874,0.19598646089434624,98466.0,21.46104646998025,0.0014893377,0.29265925,0.15820312,0.382891,565305.0,1.7818769085427755e-06,10988.055792629888,0.84375,0.382891,-0.0010510443001597498,5.73,0.85,48.85447812080383,1046,1.0,16.815119,0.0,0.19722208,-0.0008695763826835901,0.19722208,0.29277116,16.814266
0.36493134,0.00045823693,0.18920322507619858,98562.0,21.974087753765552,0.001039686,0.29419312,0.15820312,0.3519474,565852.0,7.182517052228832e-07,11250.732929927963,0.84375,0.3519474,-0.0006420272742010032,5.71,0.85,48.899986267089844,1047,1.0,16.815516,0.0,0.1914154,-0.00046144384396029636,0.1914154,0.29420045,16.815056
0.35935378,0.0008831561,0.1979424680272738,98658.0,22.19924949322268,0.0018710673,0.29365593,0.15234375,0.3353631,566393.0,2.530718357244647e-06,11366.015740530012,0.8125,0.3353631,-0.001060487285940326,5.65,0.82,48.945032835006714,1048,1.0,16.81078,0.0,0.20074192,-0.0008773986731587987,0.20074192,0.29362607,16.809895
0.35935378,0.00054071576,0.18901298816005388,98754.0,21.422353427889945,0.0014615149,0.29208714,0.15234375,0.30768132,566934.0,1.2434909137937211e-06,10968.244955079652,0.8125,0.30768132,-0.0007177848698726544,5.65,0.82,48.99171304702759,1049,1.0,16.81192,0.0,0.19091853,-0.0005280690093059093,0.19091853,0.29214647,16.81138
0.3685511,0.0003464374,0.18984921649098396,98850.0,21.96499680551337,0.0014674616,0.29172713,0.16210938,0.33059466,567483.0,1.2532965598666124e-06,11246.078364422845,0.8645833333333334,0.33059466,-0.0005355187082993023,5.73,0.87,49.03724002838135,1050,1.0,16.824959,0.0,0.18931949,-0.0003602488019775289,0.18931949,0.29173732,16.824612
0.35553312,0.0007814899,0.19378074755271277,98946.0,22.09016600657285,0.001619183,0.28912023,0.1484375,0.33439586,568016.0,2.274759737019849e-06,11310.1649953653,0.7916666666666666,0.33439586,-0.0009536322177154942,5.57,0.8,49.08250904083252,1051,1.0,16.811405,0.0,0.19622985,-0.0007814495666025322,0.19622985,0.28915557,16.810625
0.37556416,0.0004413938,0.18408043434222537,99042.0,22.1078642209572,0.00072269834,0.29475966,0.16992188,0.30853862,568578.0,7.463011613140225e-07,11319.226481130087,0.90625,0.30853862,-0.0006096037177485414,5.86,0.91,49.12774181365967,1052,1.0,16.83056,0.0,0.18592471,-0.0004376106938555798,0.18592471,0.2947215,16.830116
0.35359114,0.00040693488,0.193026602268219,99138.0,22.02289290739924,0.001034788,0.28858924,0.14648438,0.3215133,569104.0,5.960136562066509e-07,11275.72116858841,0.78125,0.3215133,-0.000596716385189211,5.5,0.79,49.17314910888672,1053,1.0,16.811592,0.0,0.19552909,-0.0003980811890566353,0.19552909,0.28858986,16.811184
0.3685511,0.00020637909,0.18745905285080275,99234.0,22.181873952201897,0.0011214532,0.29188463,0.16210938,0.35341424,569660.0,1.0212813682149622e-06,11357.119463527371,0.8645833333333334,0.35341424,-0.00041914157797388424,5.8,0.87,49.218230962753296,1054,1.0,16.826262,0.0,0.1862673,-0.00022392320412715586,0.1862673,0.29187983,16.826054
0.35745388,0.0007774865,0.19869412109255793,99330.0,22.254373351868455,0.0015635405,0.289116,0.15039062,0.39287037,570193.0,1.6885411090091413e-06,11394.23915615665,0.8020833333333334,0.39287037,-0.0009617849961311247,5.57,0.81,49.26316595077515,1055,1.0,16.811682,0.0,0.2020509,-0.0007719118487633144,0.2020509,0.2891849,16.810905
0.3667509,0.00046325507,0.19070545956492427,99426.0,22.08283886592782,0.0006244215,0.29398006,0.16015625,0.3548433,570748.0,3.209054237155821e-07,11306.413499355043,0.8541666666666666,0.3548433,-0.0006430857805147145,5.79,0.86,49.3084499835968,1056,1.0,16.817959,0.0,0.19413024,-0.00046350585762411356,0.19413024,0.29390967,16.817497
0.35935378,0.00051895657,0.19284620756904283,99522.0,22.282038069029998,0.0016014561,0.2913023,0.15234375,0.3155912,571285.0,1.5132099141131523e-06,11408.403491343359,0.8125,0.3155912,-0.0007155599347849299,5.61,0.82,49.35332918167114,1057,1.0,16.811571,0.0,0.19362539,-0.0005318501165068786,0.19362539,0.2912238,16.811054
0.3612331,0.0007272753,0.18577172110478085,99618.0,22.225246134443985,0.0017624684,0.292327,0.15429688,0.30425254,571832.0,2.5788425546124927e-06,11379.32602083532,0.8229166666666666,0.30425254,-0.0009027868036355358,5.71,0.83,49.39832305908203,1058,1.0,16.814241,0.0,0.18831463,-0.0007191358066241568,0.18831463,0.29230678,16.813515
0.35745388,0.0010690757,0.19945627575119337,99714.0,22.131311372474528,0.0021849533,0.28910094,0.15039062,0.3349227,572372.0,3.4928944690667176e-06,11331.231422706958,0.8020833333333334,0.3349227,-0.001269180531380698,5.64,0.81,49.44350790977478,1059,1.0,16.816795,0.0,0.20072311,-0.0010866794157967281,0.20072311,0.28909844,16.815723
0.3667509,0.0007618439,0.18554032221436503,99810.0,21.434724394157747,0.0012457776,0.2932227,0.16015625,0.32839274,572922.0,1.7027553838033782e-06,10974.578889808767,0.8541666666666666,0.32839274,-0.0009264637531790262,5.74,0.86,49.490161180496216,1060,1.0,16.82054,0.0,0.19257835,-0.0007457701855552538,0.19257835,0.29313138,16.819777
0.36309218,-7.403424e-05,0.1758973995844523,99906.0,21.932262770669162,0.0010996611,0.29234245,0.15625,0.3045629,573466.0,7.701851908829364e-07,11229.318538582611,0.8333333333333334,0.3045629,-0.00014259057570598085,5.68,0.84,49.53575611114502,1061,1.0,16.819939,0.0,0.17854503,5.783415417681681e-05,0.17854503,0.2923634,16.820011
0.36309218,0.0010012572,0.19960583249727884,100002.0,21.525809597125996,0.0027750847,0.29126275,0.15625,0.39735726,574008.0,4.006788420459391e-06,11021.21451372851,0.8333333333333334,0.39735726,-0.001232348217551286,5.66,0.84,49.58221197128296,1062,1.0,16.81918,0.0,0.1991728,-0.0010412403329003912,0.1991728,0.291254,16.818176
0.3612331,0.0011910063,0.2048529610037804,100098.0,21.998867093255008,0.0022355157,0.2910287,0.15429688,0.41773108,574550.0,3.522918461840163e-06,11263.419951746564,0.8229166666666666,0.41773108,-0.001365482487017289,5.66,0.83,49.62766885757446,1063,1.0,16.817257,0.0,0.21142145,-0.0011806811889982782,0.21142145,0.29126716,16.816063
0.3667509,0.00024117956,0.1872831794122855,100194.0,21.949479038563183,0.0007790083,0.29642385,0.16015625,0.3429402,575102.0,3.712423032690519e-07,11238.13326774435,0.8541666666666666,0.3429402,-0.0004245251851292171,5.76,0.86,49.6732280254364,1064,1.0,16.816364,0.0,0.18962485,-0.0002457092862944895,0.18962485,0.29646263,16.816124
0.36493134,0.00046143855,0.1847377841671308,100290.0,22.096566693183433,0.0014946962,0.2969225,0.15820312,0.30744267,575647.0,1.3025880226299098e-06,11313.442146909918,0.84375,0.30744267,-0.0006485913618234918,5.69,0.85,49.71848392486572,1065,1.0,16.815666,0.0,0.18629915,-0.0004636168420499113,0.18629915,0.29694337,16.815208
0.35935378,0.0002500287,0.19373248144984245,100386.0,22.13796961923763,0.0015109368,0.29113823,0.15234375,0.31560838,576184.0,1.2223699267603178e-06,11334.640445049667,0.8125,0.31560838,-0.00045647896998464915,5.61,0.82,49.76365518569946,1066,1.0,16.817997,0.0,0.19424966,-0.0002594345211643182,0.19424966,0.291239,16.817745
0.35553312,0.00044789497,0.19693461060523992,100482.0,22.172610299948193,0.0016909409,0.29122666,0.1484375,0.34465992,576723.0,2.4645246980981032e-06,11352.376473573475,0.7916666666666666,0.34465992,-0.0006390789555249892,5.63,0.8,49.80875587463379,1067,1.0,16.809301,0.0,0.198061,-0.0004542162960206042,0.198061,0.29121065,16.808853
0.37033227,0.00023523561,0.18727288891871774,100578.0,22.136567550165193,0.00089773204,0.29528308,0.1640625,0.329429,577279.0,1.0128848349684931e-06,11333.922585684579,0.875,0.329429,-0.00040607902822860825,5.8,0.88,49.85392999649048,1068,1.0,16.825745,0.0,0.18991876,-0.0002301683513602863,0.18991876,0.2952118,16.825508
0.35935378,-5.598815e-05,0.18743555123607317,100674.0,22.06622544429129,0.000521193,0.29164565,0.15234375,0.31091186,577815.0,1.969440598751741e-07,11297.907427477141,0.8125,0.31091186,-0.00013769069846603088,5.6,0.82,49.899248123168945,1069,1.0,16.819479,0.0,0.18856944,5.194716247084822e-05,0.18856944,0.2916375,16.819534
0.35935378,0.00011986561,0.18686271334687873,100770.0,21.913928494924217,0.0013410946,0.29164976,0.15234375,0.3351897,578359.0,1.3734911258704114e-06,11219.9313894012,0.8125,0.3351897,-0.0003193883852266784,5.68,0.82,49.944881200790405,1070,1.0,16.81969,0.0,0.18778744,-0.00012530412709566008,0.18778744,0.29157555,16.81957
0.3612331,0.00046831818,0.20261141161123908,100866.0,22.10145698853906,0.0014442694,0.28827944,0.15429688,0.3961779,578899.0,2.3522194965153176e-06,11315.945978131998,0.8229166666666666,0.3961779,-0.0006602527452438759,5.64,0.83,49.990127086639404,1071,1.0,16.827087,0.0,0.20634735,-0.0004747829577051259,0.20634735,0.28831437,16.82662
0.36309218,-0.0003280235,0.19411596780021986,100962.0,22.000251772900842,0.00046054888,0.2923336,0.15625,0.363268,579446.0,2.116343213269071e-07,11264.128907725231,0.8333333333333334,0.363268,0.00015147397910671617,5.71,0.84,50.03558111190796,1072,1.0,16.822819,0.0,0.19989973,0.0003333971847799452,0.19989973,0.29239267,16.823143
0.37556416,-0.00024067823,0.18364413330952326,101058.0,21.76699482591299,0.0017692515,0.30115318,0.16992188,0.2985148,580007.0,3.1117133592791406e-06,11144.701350867452,0.90625,0.2985148,4.663333250694754e-05,5.85,0.91,50.08152222633362,1073,1.0,16.829178,0.0,0.18350543,0.00022730049659003268,0.18350543,0.30119008,16.829418
0.36309218,0.00016178729,0.19736237451434135,101154.0,22.04650771624406,0.0019580594,0.29285643,0.15625,0.31613344,580540.0,2.3617949314787743e-06,11287.81195071696,0.8333333333333334,0.31613344,-0.0003493724943837151,5.57,0.84,50.12688088417053,1074,1.0,16.827991,0.0,0.20115045,-0.00014801258203078757,0.20115045,0.29292738,16.827831
0.35745388,0.00026198546,0.20554910351832711,101250.0,21.99782869790055,0.001487649,0.29063287,0.15039062,0.36798167,581076.0,1.1295012569689789e-06,11262.888293325082,0.8020833333333334,0.36798167,-0.0004416696344075414,5.6,0.81,50.17233991622925,1075,1.0,16.820118,0.0,0.20825478,-0.000254316297287005,0.20825478,0.29059225,16.819859
0.3667509,-0.00019357691,0.18328650419910747,101346.0,22.05114401076716,0.00044932947,0.29496524,0.16015625,0.32550448,581630.0,3.474143449958926e-07,11290.185733512786,0.8541666666666666,0.32550448,2.124482974371252e-05,5.78,0.86,50.217689037323,1076,1.0,16.82588,0.0,0.18318988,0.0001950427807363061,0.18318988,0.29496256,16.826073
0.3612331,0.00012849225,0.18858363355199495,101442.0,22.239977093529454,0.0009937711,0.29229096,0.15429688,0.32092243,582168.0,6.193489288837857e-07,11386.86827188708,0.8229166666666666,0.32092243,-0.0003040458104806021,5.62,0.83,50.2626531124115,1077,1.0,16.821407,0.0,0.18940106,-0.00012000036425282207,0.18940106,0.29228446,16.821278
0.36309218,2.7811364e-05,0.1848551395038764,101538.0,22.024511914638886,0.00046235454,0.29105118,0.15625,0.335484,582711.0,2.887569934273415e-07,11276.55010029511,0.8333333333333334,0.335484,-0.00021461531893388985,5.67,0.84,50.30805706977844,1078,1.0,16.824024,0.0,0.18582521,-2.771260164990963e-05,0.18582521,0.29103366,16.823994
0.36309218,0.00013245601,0.19343062862753868,101634.0,21.586186665294253,0.0007876123,0.28808877,0.15625,0.34705064,583249.0,3.4642063676907736e-07,11052.127572630658,0.8333333333333334,0.34705064,-0.0003300364733149763,5.62,0.84,50.35438299179077,1079,1.0,16.823391,0.0,0.19364648,-0.0001334381261888969,0.19364648,0.2881013,16.823261
0.37383854,8.594373e-05,0.19056730593244237,101730.0,22.132128836168686,0.0004426127,0.29611212,0.16796875,0.34432304,583807.0,1.0489018364978622e-07,11331.649964118367,0.8958333333333334,0.34432304,-0.00027004573106144864,5.82,0.9,50.39956617355347,1080,1.0,16.826572,0.0,0.191333,-8.152457451160444e-05,0.191333,0.29611215,16.826487
0.3685511,-3.996094e-05,0.1922362633049488,101826.0,22.22465730197167,0.00049198716,0.29368967,0.16210938,0.31854326,584349.0,1.399308236689952e-07,11379.024538609496,0.8645833333333334,0.31854326,-0.00015786451270590382,5.66,0.87,50.44456124305725,1081,1.0,16.82804,0.0,0.19192642,3.8703863689685626e-05,0.19192642,0.2936604,16.82808
0.35359114,-0.00022897864,0.1958524708946546,101922.0,22.123490131127827,0.0006337214,0.29026037,0.14648438,0.33275026,584883.0,2.1083824819356778e-07,11327.226947137447,0.78125,0.33275026,3.738278428500053e-05,5.58,0.79,50.4897620677948,1082,1.0,16.81504,0.0,0.19631083,0.0002274955877510365,0.19631083,0.29024047,16.81527
0.36493134,-7.427328e-05,0.1806954915324847,102018.0,22.286181868417977,0.0008896243,0.29499915,0.15820312,0.3109834,585434.0,4.1652310992882724e-07,11410.525116630004,0.84375,0.3109834,-0.00011160479092116778,5.75,0.85,50.53463292121887,1083,1.0,16.818329,0.0,0.18073127,6.495273707211405e-05,0.18073127,0.2950118,16.818401
0.3685511,0.00017769434,0.18368667115767798,102114.0,22.16886013594224,0.00093299063,0.29485226,0.16210938,0.30972484,585983.0,4.6620670228018446e-07,11350.456389602426,0.8645833333333334,0.30972484,-0.00035963369858412375,5.73,0.87,50.57974123954773,1084,1.0,16.82811,0.0,0.18446474,-0.00017795135302852336,0.18446474,0.2948415,16.827932
0.35745388,0.00036589094,0.19266709561149278,102210.0,20.552556143024447,0.000637417,0.29007772,0.15039062,0.33039635,586517.0,2.2992474176438307e-07,10522.908745228517,0.8020833333333334,0.33039635,-0.0005511164054041728,5.58,0.81,50.62839698791504,1085,1.0,16.822247,0.0,0.19852254,-0.00035255632004312554,0.19852254,0.29002994,16.821878
0.3667509,7.6359225e-05,0.1905937244494756,102306.0,21.74668042370289,0.000855781,0.29357508,0.16015625,0.34912965,587067.0,4.0448814075944023e-07,11134.30037693588,0.8541666666666666,0.34912965,-0.00026883549314031063,5.74,0.86,50.67438101768494,1086,1.0,16.825596,0.0,0.18925308,-8.526581480812942e-05,0.18925308,0.29355705,16.82552
0.3612331,0.000431028,0.19601899633804956,102402.0,21.966492267244856,0.0016517452,0.29378462,0.15429688,0.3577339,587608.0,1.8671561008432034e-06,11246.844040829366,0.8229166666666666,0.3577339,-0.0006185562754884207,5.65,0.83,50.71990489959717,1087,1.0,16.817928,0.0,0.19805968,-0.000428510749770794,0.19805968,0.29365355,16.817495
0.36493134,-4.46688e-05,0.18956668178240457,102498.0,22.173430817460442,0.0006322109,0.2929541,0.15820312,0.3537293,588154.0,3.409602780853523e-07,11352.796578539746,0.84375,0.3537293,-0.00013483840909126837,5.7,0.85,50.76500391960144,1088,1.0,16.826656,0.0,0.19302717,4.899729060525715e-05,0.19302717,0.29295024,16.826702
0.3612331,-0.00037432165,0.19041931380828223,102594.0,20.893378763424792,0.0008201996,0.29352418,0.15429688,0.33004066,588695.0,3.90237912502774e-07,10697.409926873494,0.8229166666666666,0.33004066,0.000178827950245856,5.65,0.83,50.81286597251892,1089,1.0,16.818806,0.0,0.19056006,0.00036530781001905177,0.19056006,0.2935307,16.81918
0.37383854,-1.5244397e-05,0.18519094338019687,102690.0,20.834222473897018,0.0016816343,0.29813904,0.16796875,0.30837864,589253.0,1.6307718719114441e-06,10667.121906635273,0.8958333333333334,0.30837864,-0.0001841741832322441,5.82,0.9,50.86086392402649,1090,1.0,16.831726,0.0,0.18533821,-2.7665960260492335e-06,0.18533821,0.29809347,16.83174
0.35553312,0.0003708926,0.18867897490660349,102786.0,21.348752455895678,0.001186928,0.29189977,0.1484375,0.3103829,589782.0,8.948991213249732e-07,10930.561257418587,0.7916666666666666,0.3103829,-0.0005606225240626372,5.53,0.8,50.90770506858826,1091,1.0,16.818514,0.0,0.19111338,-0.00037167443451835425,0.19111338,0.29199538,16.818142
0.3667509,-0.00028152968,0.18575586130221686,102882.0,21.41185479383522,0.00032957143,0.2944656,0.16015625,0.32913467,590335.0,1.713354246627811e-07,10962.869654443633,0.8541666666666666,0.32913467,9.888114558028367e-05,5.77,0.86,50.954408168792725,1092,1.0,16.830845,0.0,0.18617181,0.00028200317683513276,0.18617181,0.29446176,16.831125
0.35745388,-0.0004574674,0.19042643656333288,102978.0,21.345275778888336,0.00085560017,0.29180238,0.15039062,0.34655756,590870.0,7.076903590548984e-07,10928.781198790828,0.8020833333333334,0.34655756,0.0002596287728617123,5.59,0.81,51.00125694274902,1093,1.0,16.820831,0.0,0.19175339,0.0004492928131488345,0.19175339,0.29176545,16.82129
0.3685511,-3.3614917e-05,0.19251878187060356,103074.0,21.000921289805728,0.0012489278,0.29486516,0.16210938,0.34506056,591423.0,1.536081001063394e-06,10752.471700380533,0.8645833333333334,0.34506056,-0.0001627385930381327,5.77,0.87,51.04887390136719,1094,1.0,16.830156,0.0,0.19252196,2.1661021188871632e-05,0.19252196,0.29490831,16.830189
0.35935378,-1.4370186e-05,0.19054269666473073,103170.0,21.720215840004972,0.0012212049,0.2941217,0.15234375,0.34848258,591960.0,7.717988713314602e-07,11120.750510082546,0.8125,0.34848258,-0.0001540106186439516,5.61,0.82,51.094913959503174,1095,1.0,16.81887,0.0,0.19397819,2.4409783539643588e-05,0.19397819,0.2940025,16.818886
0.37033227,-0.0004801352,0.18409098063906032,103266.0,22.055434319638643,0.0009401426,0.29509056,0.1640625,0.32173997,592510.0,5.063852791901505e-07,11292.382371654985,0.875,0.32173997,0.00029449625314252137,5.74,0.88,51.1402542591095,1096,1.0,16.83088,0.0,0.1854447,0.0004701987769900976,0.1854447,0.2950716,16.83136
0.3612331,-6.7265704e-05,0.1950834381083647,103362.0,21.91118099705887,0.0016503291,0.29088673,0.15429688,0.31714767,593045.0,1.9697336786824358e-06,11218.524670494142,0.8229166666666666,0.31714767,-0.00012542349698681696,5.59,0.83,51.185893058776855,1097,1.0,16.825516,0.0,0.19520381,5.6662203860469156e-05,0.19520381,0.2907936,16.825584
0.3667509,0.00020298822,0.18815930436054867,103458.0,22.052651226372934,0.0013698582,0.29146355,0.16015625,0.31333557,593593.0,1.4066254863109862e-06,11290.957427902942,0.8541666666666666,0.31333557,-0.00038304073799129884,5.72,0.86,51.23123908042908,1098,1.0,16.831957,0.0,0.19271347,-0.00019271586749406808,0.19271347,0.29141676,16.831753
0.3667509,-0.00029683695,0.18259837726751968,103554.0,22.117540353412046,0.0006022424,0.29297835,0.16015625,0.33890378,594140.0,1.7391830671916372e-07,11324.180660946968,0.8541666666666666,0.33890378,0.00011512848262403472,5.71,0.86,51.27645206451416,1099,1.0,16.83077,0.0,0.18228114,0.00029500253852650837,0.18228114,0.29301336,16.831066
0.35745388,-0.0005708382,0.18690461168686548,103650.0,21.832143080222366,0.0011235384,0.2873219,0.15039062,0.34016094,594672.0,7.593577464604095e-07,11178.057257073851,0.8020833333333334,0.34016094,0.00035218734410591424,5.56,0.81,51.322256088256836,1100,1.0,16.824558,0.0,0.18751001,0.0005516946281810913,0.18751001,0.2873361,16.825127
0.36493134,0.00034360721,0.19455219681064287,103746.0,20.879441662269393,0.0011646794,0.2895694,0.15820312,0.3763421,595221.0,9.163683737748821e-07,10690.27413108193,0.84375,0.3763421,-0.0005329154276599487,5.73,0.85,51.370150089263916,1101,1.0,16.828495,0.0,0.1966908,-0.00035328485864738474,0.1966908,0.2895266,16.828152
0.3667509,2.5753001e-05,0.1879615435997645,103842.0,10.845982183261576,0.0010067608,0.29067805,0.16015625,0.3390315,595765.0,7.629009720252118e-07,5553.142877829927,0.8541666666666666,0.3390315,-0.00020557353915743684,5.68,0.86,51.46235013008118,1102,1.0,16.828121,0.0,0.1908822,-2.1806948097946585e-05,0.1908822,0.29065546,16.828098
0.36309218,-0.00035283965,0.1934423347314199,103938.0,21.11839846129833,0.0011338524,0.2913112,0.15625,0.31132817,596312.0,1.6698277628772e-06,10812.620012184745,0.8333333333333334,0.31132817,0.00015563908164040186,5.71,0.84,51.50970220565796,1103,1.0,16.829012,0.0,0.19306402,0.0003560712478550461,0.19306402,0.29123357,16.829365
0.36309218,-0.00055368023,0.1924074689547221,104034.0,21.614218795895965,0.0011446537,0.29378733,0.15625,0.32658902,596857.0,1.4266019737381914e-06,11066.480023498734,0.8333333333333334,0.32658902,0.00035831409210610826,5.69,0.84,51.555968046188354,1104,1.0,16.823624,0.0,0.19268008,0.0005499500718239385,0.19268008,0.29373044,16.824175
0.3667509,-0.000393782,0.18244866530100504,104130.0,21.751417058637447,0.00053182145,0.29691607,0.16015625,0.31881902,597408.0,1.927173348311347e-07,11136.725534022373,0.8541666666666666,0.31881902,0.00020831846025733589,5.75,0.86,51.60194206237793,1105,1.0,16.825241,0.0,0.18273562,0.00038794601762977743,0.18273562,0.29691797,16.825638
0.35745388,-4.2355663e-05,0.19202963014443714,104226.0,20.77056478569837,0.0008466068,0.28980586,0.15039062,0.32178795,597940.0,4.575495893277548e-07,10634.529170277565,0.8020833333333334,0.32178795,-0.00014950667718949265,5.56,0.81,51.650087118148804,1106,1.0,16.822947,0.0,0.19178975,3.573742348332113e-05,0.19178975,0.28978738,16.82299
0.3612331,2.7409242e-06,0.1897064968943596,104322.0,19.880761993240842,0.0006963182,0.2906403,0.15429688,0.33575094,598487.0,2.5642433125009733e-07,10178.950140539311,0.8229166666666666,0.33575094,-0.00017494055464339908,5.71,0.83,51.7003870010376,1107,1.0,16.826715,0.0,0.19215675,7.170493442269308e-06,0.19215675,0.29064462,16.826714
0.36309218,-0.00018089049,0.19077250982324284,104418.0,20.840640775927177,0.00048712787,0.28930503,0.15625,0.33062482,599027.0,1.5308000674470654e-07,10670.408077274715,0.8333333333333334,0.33062482,-7.108121280907655e-06,5.64,0.84,51.74837017059326,1108,1.0,16.825378,0.0,0.19019546,0.00017590415715555235,0.19019546,0.2893439,16.825558
