# {"t_start": 1636398183.683143, "env_id": "FrozenLake-v1"} 
r,l,t
1.0,7,8.964844
1.0,6,8.969836
1.0,6,8.975114
0.0,3,9.002458
1.0,6,9.007675
1.0,6,9.012903
1.0,7,9.043246
1.0,6,9.048489
1.0,6,9.053722
0.0,3,9.080681
1.0,6,9.085786
1.0,6,9.090977
1.0,7,9.1217
0.0,2,9.123465
1.0,6,9.128726
1.0,6,9.13391
1.0,6,9.163064
1.0,6,9.168329
1.0,6,9.198198
1.0,6,9.203309
1.0,6,9.208586
0.0,2,9.210434
0.0,3,9.237394
1.0,6,9.242457
1.0,6,9.247775
0.0,5,9.27652
1.0,6,9.281593
1.0,6,9.286907
1.0,7,9.317653
1.0,6,9.322793
1.0,6,9.328082
0.0,3,9.354887
1.0,6,9.359818
1.0,6,9.36511
1.0,7,9.395674
1.0,6,9.400945
1.0,6,9.406174
0.0,3,9.433292
1.0,6,9.438229
1.0,6,9.44341
1.0,7,9.474266
1.0,6,9.479636
1.0,6,9.484928
0.0,3,9.511874
1.0,6,9.517146
1.0,6,9.522388
1.0,7,9.553201
1.0,7,9.559177
1.0,6,9.564408
1.0,6,9.593999
1.0,6,9.599265
1.0,6,9.604536
1.0,6,9.634264
1.0,6,9.639514
1.0,6,9.669433
1.0,6,9.674355
1.0,6,9.679551
0.0,5,9.708581
1.0,6,9.713749
1.0,6,9.71896
1.0,7,9.749634
1.0,6,9.754925
1.0,6,9.76014
0.0,3,9.787296
1.0,6,9.792457
1.0,6,9.79768
1.0,7,9.828415
1.0,6,9.833661
1.0,6,9.838847
0.0,3,9.866026
1.0,6,9.8712
1.0,6,9.876462
1.0,7,9.907198
1.0,6,9.912472
1.0,6,9.917726
0.0,3,9.94474
1.0,6,9.949929
1.0,6,9.955209
1.0,7,9.985987
1.0,6,9.991337
1.0,6,9.996697
0.0,3,10.024628
1.0,6,10.029963
1.0,6,10.035207
1.0,7,10.065897
1.0,6,10.070882
1.0,6,10.076242
0.0,3,10.103361
1.0,6,10.108574
1.0,6,10.113808
1.0,7,10.144582
1.0,6,10.149733
1.0,6,10.155024
0.0,3,10.182011
1.0,6,10.187265
1.0,6,10.1926
1.0,7,10.223335
1.0,6,10.22859
0.0,3,10.231091
1.0,7,10.261414
1.0,6,10.266619
1.0,6,10.27191
1.0,6,10.301613
1.0,6,10.3068
1.0,6,10.312071
0.0,3,10.338908
1.0,6,10.344028
1.0,6,10.349419
1.0,7,10.380211
1.0,6,10.385286
1.0,6,10.39055
0.0,3,10.417364
1.0,6,10.422353
1.0,6,10.427656
1.0,7,10.458521
1.0,6,10.463621
1.0,6,10.4689
0.0,3,10.495892
1.0,6,10.500849
1.0,6,10.506204
1.0,7,10.536713
1.0,6,10.542102
1.0,6,10.547359
0.0,3,10.574418
1.0,6,10.579349
1.0,6,10.584632
1.0,7,10.615038
1.0,6,10.620397
1.0,6,10.625568
0.0,3,10.652638
1.0,6,10.657547
1.0,6,10.662765
1.0,7,10.693188
1.0,6,10.698473
1.0,6,10.703818
0.0,3,10.731486
1.0,6,10.736609
1.0,6,10.741755
0.0,5,10.770758
1.0,6,10.775897
1.0,6,10.781133
0.0,5,10.809966
1.0,6,10.815183
1.0,6,10.820409
1.0,7,10.851598
1.0,6,10.856898
1.0,6,10.862186
0.0,3,10.888946
1.0,6,10.894146
1.0,6,10.899403
1.0,7,10.9301
1.0,6,10.935326
1.0,6,10.940574
0.0,3,10.967517
1.0,6,10.972666
1.0,6,10.977945
1.0,7,11.008402
1.0,6,11.013476
1.0,6,11.018723
0.0,3,11.045356
1.0,6,11.050429
1.0,6,11.055707
1.0,7,11.086114
1.0,6,11.09116
1.0,6,11.096418
0.0,3,11.123604
1.0,6,11.128683
1.0,6,11.133919
1.0,7,11.164755
1.0,6,11.169847
1.0,6,11.175077
0.0,3,11.202056
1.0,6,11.207015
1.0,6,11.212259
1.0,7,11.243311
1.0,6,11.248603
1.0,6,11.253804
0.0,3,11.280804
1.0,6,11.285778
1.0,6,11.291115
1.0,7,11.321848
1.0,6,11.327189
1.0,6,11.332467
0.0,3,11.359393
1.0,6,11.364291
1.0,6,11.369536
1.0,7,11.40001
1.0,6,11.405316
1.0,6,11.410501
0.0,3,11.453349
1.0,6,11.459527
1.0,6,11.465354
1.0,7,11.524184
1.0,6,11.530902
1.0,6,11.536948
0.0,3,11.565675
1.0,6,11.570759
1.0,6,11.576037
1.0,7,11.606201
1.0,6,11.611232
1.0,6,11.616433
0.0,3,11.6433
1.0,6,11.648111
1.0,6,11.653254
1.0,7,11.683949
1.0,6,11.689128
1.0,6,11.694365
0.0,3,11.721325
1.0,6,11.726195
1.0,6,11.73137
1.0,7,11.76227
1.0,6,11.76765
1.0,6,11.772924
0.0,3,11.80003
1.0,6,11.804948
1.0,6,11.810215
1.0,7,11.840939
1.0,6,11.846134
1.0,6,11.851379
0.0,3,11.878499
1.0,6,11.883762
1.0,6,11.888942
1.0,7,11.920704
1.0,6,11.926079
1.0,6,11.931424
0.0,3,11.958565
1.0,6,11.963491
1.0,6,11.968791
1.0,7,11.999093
1.0,6,12.004354
1.0,6,12.009523
0.0,4,12.036972
1.0,6,12.042166
1.0,6,12.047359
1.0,6,12.077209
1.0,6,12.082486
1.0,6,12.088011
0.0,3,12.115493
1.0,6,12.120699
1.0,6,12.125968
1.0,7,12.156513
1.0,6,12.161784
1.0,6,12.167022
0.0,3,12.193823
1.0,6,12.198993
1.0,6,12.204252
1.0,7,12.234904
1.0,6,12.240167
1.0,6,12.245486
0.0,3,12.273319
1.0,6,12.278719
1.0,6,12.283945
1.0,7,12.314671
1.0,6,12.319602
1.0,6,12.324802
0.0,3,12.351908
1.0,6,12.357041
1.0,6,12.362234
1.0,7,12.392961
1.0,6,12.398166
1.0,6,12.403377
0.0,3,12.430489
1.0,6,12.435663
1.0,6,12.440909
1.0,7,12.472081
1.0,6,12.477492
1.0,6,12.482705
0.0,3,12.510006
1.0,6,12.515177
1.0,6,12.520426
1.0,7,12.550971
1.0,6,12.556243
1.0,6,12.561527
0.0,4,12.589355
1.0,6,12.594531
1.0,6,12.599774
1.0,6,12.62969
1.0,6,12.634882
1.0,6,12.640156
0.0,3,12.666866
1.0,6,12.671946
1.0,6,12.677211
1.0,7,12.707959
0.0,3,12.710263
1.0,6,12.715566
1.0,6,12.745371
1.0,6,12.750404
1.0,6,12.755684
1.0,7,12.786467
1.0,6,12.791599
1.0,6,12.796868
0.0,3,12.823836
1.0,6,12.82884
1.0,6,12.834121
1.0,7,12.864497
1.0,6,12.869687
1.0,6,12.874978
0.0,3,12.901886
1.0,6,12.906826
1.0,6,12.912102
1.0,7,12.942981
1.0,6,12.948287
1.0,6,12.953544
0.0,3,12.980318
1.0,6,12.985533
1.0,6,12.990735
0.0,5,13.01961
1.0,6,13.024491
1.0,6,13.029605
1.0,7,13.060152
1.0,6,13.065398
1.0,6,13.07061
0.0,3,13.097774
1.0,6,13.10291
1.0,6,13.108181
1.0,7,13.138957
1.0,6,13.14415
1.0,6,13.149353
0.0,3,13.176329
1.0,6,13.181486
1.0,6,13.186726
1.0,7,13.21738
1.0,6,13.222536
1.0,6,13.227847
0.0,3,13.254649
1.0,6,13.259719
1.0,6,13.264985
1.0,7,13.295648
1.0,6,13.300672
1.0,6,13.305893
0.0,3,13.333304
1.0,6,13.338564
1.0,7,13.344794
1.0,6,13.37477
1.0,6,13.379851
1.0,6,13.385077
0.0,3,13.411438
1.0,6,13.416274
1.0,6,13.421374
1.0,7,13.452185
1.0,6,13.45743
1.0,6,13.462684
0.0,3,13.489305
1.0,6,13.494515
1.0,6,13.499712
1.0,7,13.530276
1.0,6,13.535504
1.0,6,13.540797
0.0,3,13.567785
1.0,6,13.572871
1.0,6,13.578068
1.0,7,13.608653
1.0,6,13.613775
1.0,6,13.618996
0.0,3,13.645867
1.0,6,13.650962
1.0,6,13.65624
1.0,7,13.686751
1.0,6,13.691806
1.0,6,13.697031
0.0,3,13.723912
1.0,6,13.728917
1.0,6,13.734178
1.0,7,13.765017
1.0,6,13.770202
1.0,6,13.775406
0.0,3,13.802354
1.0,6,13.807269
1.0,6,13.812494
1.0,7,13.843227
1.0,6,13.848475
1.0,6,13.853654
0.0,3,13.880521
1.0,6,13.88539
1.0,6,13.890502
1.0,7,13.921297
1.0,6,13.926541
1.0,6,13.931817
0.0,3,13.958853
1.0,6,13.964025
1.0,6,13.969257
1.0,7,14.000013
1.0,6,14.005152
1.0,6,14.010351
0.0,3,14.037155
1.0,6,14.042246
1.0,6,14.047562
1.0,7,14.078406
1.0,6,14.083456
1.0,6,14.088621
0.0,3,14.115581
1.0,6,14.120633
1.0,6,14.125935
1.0,7,14.156756
1.0,6,14.161806
1.0,6,14.167044
0.0,3,14.193702
1.0,6,14.198601
1.0,6,14.203853
1.0,7,14.234139
1.0,6,14.239401
1.0,6,14.244627
0.0,3,14.271428
1.0,6,14.276211
1.0,6,14.281242
1.0,7,14.312143
1.0,6,14.317391
1.0,6,14.322623
0.0,3,14.34954
1.0,6,14.354693
1.0,6,14.359951
1.0,7,14.39099
1.0,6,14.396161
1.0,6,14.401483
0.0,3,14.428307
1.0,6,14.433548
1.0,6,14.456898
1.0,7,14.491065
1.0,6,14.496451
1.0,6,14.50171
0.0,3,14.528383
1.0,6,14.533331
1.0,6,14.538519
1.0,7,14.569391
1.0,6,14.574642
1.0,6,14.579906
0.0,3,14.606734
1.0,6,14.611889
1.0,6,14.617236
0.0,5,14.646242
1.0,6,14.65138
1.0,6,14.656618
1.0,7,14.686573
1.0,6,14.691759
1.0,6,14.697028
0.0,3,14.724282
1.0,6,14.729238
1.0,6,14.73438
1.0,7,14.764935
1.0,6,14.770136
1.0,6,14.775415
0.0,3,14.802801
1.0,6,14.807878
1.0,6,14.8132
1.0,7,14.843813
1.0,6,14.848913
1.0,6,14.854178
0.0,3,14.881367
1.0,6,14.886326
1.0,6,14.891576
1.0,7,14.92237
1.0,6,14.927564
1.0,6,14.932796
0.0,3,14.959964
1.0,6,14.965283
1.0,6,14.970573
1.0,7,15.00118
1.0,6,15.006199
1.0,6,15.011474
0.0,3,15.038631
1.0,6,15.043906
1.0,6,15.049221
1.0,7,15.080025
1.0,6,15.085287
1.0,6,15.090556
0.0,3,15.11795
1.0,6,15.123259
1.0,6,15.128596
1.0,7,15.16002
1.0,6,15.165354
1.0,6,15.170607
0.0,3,15.197809
1.0,6,15.202997
1.0,6,15.20827
1.0,7,15.239801
1.0,6,15.245166
1.0,6,15.250454
0.0,3,15.277584
1.0,6,15.282751
1.0,6,15.287986
1.0,7,15.31859
1.0,6,15.32388
1.0,6,15.329239
0.0,3,15.355848
1.0,6,15.360864
1.0,6,15.366195
1.0,7,15.396921
1.0,6,15.402117
1.0,6,15.40743
0.0,3,15.43545
1.0,6,15.440846
1.0,6,15.446164
1.0,7,15.476869
1.0,6,15.482102
1.0,6,15.487367
0.0,3,15.514458
1.0,6,15.519586
1.0,6,15.524869
1.0,7,15.555287
1.0,6,15.560436
1.0,6,15.565712
0.0,3,15.592773
1.0,6,15.597826
1.0,6,15.603095
1.0,7,15.633799
1.0,6,15.638966
1.0,6,15.644266
0.0,3,15.671282
1.0,6,15.676313
1.0,6,15.681698
1.0,7,15.71205
1.0,6,15.717161
1.0,6,15.722432
0.0,3,15.749723
1.0,6,15.755085
1.0,6,15.760399
1.0,7,15.791665
1.0,6,15.797061
1.0,6,15.802332
0.0,3,15.829605
1.0,6,15.834682
1.0,6,15.839985
